,FactCode,LineNum,Unified code,MOQ,EnergyCostPerUnit,CrewSize,ThruputPerHour,retain_flag
1790,KFC,Ultra Formax,4001350359,,0.015214843828109424,12.000001000000001,100.0,1
1793,KFC,Glazed,4001350359,,0.015214843828109424,12.000001000000001,100.0,1
1796,KFC,Tiromat,4001350359,,0.015214843828109424,12.000001000000001,100.0,1
1799,KFC,Manual KFC,4001350359,,0.015214843828109424,12.000001000000001,100.0,1
1802,NFC,G64,4001360113,,,,107.6388888888889,0
1803,KFC,Rivo,4001360113,,0.022570312578101888,12.000001,100.0,1
1804,KFC,Manual KFC,4001360135,,0.04101217146706327,13.000001,18.84920634920635,1
1805,KFC,Manual KFC,4001360138,,0.021452159068921332,8.000001,13.85714285714286,1
1806,KFC,Ultra Formax,4001360146,,0.08194921902335357,23.000001,28.57142857142858,1
1807,KFC,Ultra Formax,4001360150,,0.05422500018744449,23.000001,41.66666666666666,1
1808,KFC,Manual KFC,4001360153,,0.04101217146706327,13.000001,18.84920634920635,1
1809,KFC,Manual KFC,4001360154,,0.04101217146706327,13.000001,18.84920634920635,1
1810,KFC,Manual KFC,4001360161,,0.00013671882812486003,2.000001,100.0,1
1811,NFC,C1,4001370211,,,,100.1,0
1812,NFC,C2,4001370211,,,,100.1,0
1813,NFC,C3,4001370211,,,,133.3333333333333,0
1814,NFC,C5,4001370211,,,,133.3333333333333,0
1815,NFC,New Line 1,4001370211,,,,133.3333333333333,0
1816,NFC,New Line 2,4001370211,,,,133.3333333333333,0
1817,KFC,Rivo,4001370211,,0.025983259896429734,9.000001,100.32,1
1818,NFC,C1,4001370223,,,,151.6666666666667,0
1819,NFC,C2,4001370223,,,,151.6666666666667,0
1820,NFC,C3,4001370223,,,,205.5555555555555,0
1821,NFC,C5,4001370223,,,,205.5555555555555,0
1822,NFC,New Line 1,4001370223,,,,205.5555555555555,0
1823,NFC,New Line 2,4001370223,,,,205.5555555555555,0
1824,KFC,Rivo,4001370223,,0.017072581330869512,14.000001,158.4,1
1825,NFC,C1,4001370227,,,,151.6666666666667,0
1826,NFC,C2,4001370227,,,,151.6666666666667,0
1827,NFC,C3,4001370227,,,,205.5555555555555,0
1828,NFC,C5,4001370227,,,,205.5555555555555,0
1829,NFC,New Line 1,4001370227,,,,205.5555555555555,0
1830,NFC,New Line 2,4001370227,,,,205.5555555555555,0
1831,KFC,Rivo,4001370227,,0.01801903573300727,14.000001,150.08,1
1832,NFC,C1,4001370274,,0.040530814638892285,16.0,176.4583333333333,1
1833,NFC,C2,4001370274,,0.040530814638892285,16.0,176.4583333333333,1
1834,NFC,C3,4001370274,,0.049042285713059665,16.0,145.8333333333333,1
1835,NFC,C5,4001370274,,0.049042285713059665,16.0,145.8333333333333,1
1836,NFC,New Line 1,4001370274,,0.040530814638892285,16.0,176.4583333333333,1
1837,NFC,New Line 2,4001370274,,0.040530814638892285,16.0,176.4583333333333,1
1838,KFC,Rivo,4001370274,,0.01365806506469561,12.000001,198.0,1
1839,NFC,C1,4001370275,,0.049042285713059665,16.0,145.8333333333333,1
1840,NFC,C2,4001370275,,0.049042285713059665,16.0,145.8333333333333,1
1841,NFC,C3,4001370275,,0.049042285713059665,16.0,145.8333333333333,1
1842,NFC,C5,4001370275,,0.049042285713059665,16.0,145.8333333333333,1
1843,NFC,New Line 1,4001370275,,0.049042285713059665,16.0,145.8333333333333,1
1844,NFC,New Line 2,4001370275,,0.049042285713059665,16.0,145.8333333333333,1
1845,KFC,Rivo,4001370275,,0.01365806506469561,14.000001,198.0,1
1846,KFC,Rivo,4001370333,,0.014473617586230848,9.000001,180.096,1
1847,KFC,Rivo,4001370335,,0.01801903573300727,15.000001,150.08,1
1848,NFC,New Line 3,4001370336,,,,1300.0,0
1849,KFC,Glazed,4001370336,,0.0012994804746051163,14.000001,1200.6,1
1850,NFC,New Line 3,4001370339,,,,1800.0,0
1851,KFC,Glazed,4001370339,,0.0013073204774684954,14.000001,1193.4,1
1852,NFC,C1,4001370340,,0.162599999995935,19.0,40.0,1
1854,NFC,C2,4001370340,,0.162599999995935,19.0,40.0,1
1856,NFC,C3,4001370340,,0.162599999995935,19.0,40.0,1
1858,NFC,C4,4001370340,,0.162599999995935,19.0,40.0,1
1860,NFC,C5,4001370340,,0.162599999995935,19.0,40.0,1
1862,NFC,New Line 1,4001370340,,0.162599999995935,19.0,40.0,1
1864,NFC,G4,4001370340,,0.059127272725794544,19.0,110.0,1
1866,NFC,F,4001370340,,0.10839999999729,19.0,60.0,1
1868,NFC,New Line 2,4001370340,,0.162599999995935,19.0,40.0,1
1870,NFC,New Line 3,4001370340,,0.03613333333243,19.0,180.0,1
1872,GFC,B1,4001370340,,0.4646762303542842,20.0,60.0,1
1873,GFC,B2,4001370340,,0.4646762303542842,20.0,60.0,1
1874,KFC,Glazed,4001370340,,0.0131943135814554,14.000001,119.34,1
1876,NFC,New Line 4,4001370340,,0.09291428571196285,19.0,70.0,1
1878,NFC,New Line 3,4001370354,,,,130.0,0
1879,KFC,Manual KFC,4001370354,,0.002825520963538774,6.000001,60.0,1
1880,NFC,New Line 3,4001370355,,,,144.4444444444445,0
1881,KFC,Manual KFC,4001370355,,0.0025686554213988854,9.000001,66.0,1
1882,KFC,Rivo,4001370360,,0.017322173264286488,9.000001,150.48,1
1883,NFC,M7,4001370837,,0.15465599999613358,13.0,55.55555555555556,1
1884,NFC,M7,4001370838,,0.15465599999613358,13.0,55.55555555555556,1
1885,NFC,M7,4001370839,,0.15465599999613358,13.0,55.55555555555556,1
1886,NFC,C1,4001370840,,0.1773114251452677,37.0,110.4497354497355,1
1887,NFC,C2,4001370840,,0.15584741052241952,37.0,125.6613756613757,1
1888,NFC,C3,4001370840,,0.1773114251452677,37.0,110.4497354497355,1
1889,NFC,New Line 1,4001370840,,0.15584741052241952,37.0,125.6613756613757,1
1890,NFC,New Line 2,4001370840,,0.15584741052241952,37.0,125.6613756613757,1
1891,GFC,B1,4001370840,,0.05903641947536566,35.0,125.6613756613757,1
1892,GFC,B2,4001370840,,0.05903641947536566,35.0,125.6613756613757,1
1893,NFC,M7,4001370842,,0.15465599999613358,13.0,55.55555555555556,1
1894,NFC,C1,4001370850,,0.18892799999527676,27.0,83.33333333333334,1
1895,NFC,C2,4001370850,,0.12528909473370983,27.0,125.6613756613757,1
1896,NFC,C3,4001370850,,0.18892799999527676,27.0,83.33333333333334,1
1897,NFC,C5,4001370850,,0.18892799999527676,27.0,83.33333333333334,1
1898,NFC,New Line 1,4001370850,,0.12528909473370983,27.0,125.6613756613757,1
1899,NFC,New Line 2,4001370850,,0.12528909473370983,27.0,125.6613756613757,1
1900,GFC,B1,4001370850,,0.05842145677249728,35.0,126.984126984127,1
1901,GFC,B2,4001370850,,0.05842145677249728,35.0,126.984126984127,1
1902,NFC,C1,4001370907,,,,176.4583333333333,0
1903,NFC,C2,4001370907,,,,176.4583333333333,0
1904,NFC,C3,4001370907,,,,145.8333333333333,0
1905,NFC,C5,4001370907,,,,145.8333333333333,0
1906,NFC,New Line 1,4001370907,,,,176.4583333333333,0
1907,NFC,New Line 2,4001370907,,,,176.4583333333333,0
1908,KFC,Rivo,4001370907,,0.015150122592771601,12.000001,178.5,1
1909,NFC,C1,4001370908,,,,176.4583333333333,0
1910,NFC,C2,4001370908,,,,176.4583333333333,0
1911,NFC,C3,4001370908,,,,145.8333333333333,0
1912,NFC,C5,4001370908,,,,145.8333333333333,0
1913,NFC,New Line 1,4001370908,,,,176.4583333333333,0
1914,NFC,New Line 2,4001370908,,,,176.4583333333333,0
1915,KFC,Rivo,4001370908,,0.015150122592771601,12.000001,178.5,1
1916,GFC,B1,4001371061,,0.16409983519007842,26.0,238.0952380952381,1
1918,GFC,B2,4001371061,,0.16409983519007842,26.0,238.0952380952381,1
1920,KFC,Rivo,4001371061,,,,180.0,0
1921,NFC,C1,4001371104,,,,68.83333333333333,0
1922,NFC,C2,4001371104,,,,107.3333333333333,0
1923,NFC,C3,4001371104,,,,134.1666666666667,0
1924,NFC,C5,4001371104,,,,134.1666666666667,0
1925,NFC,New Line 1,4001371104,,,,134.1666666666667,0
1926,NFC,New Line 2,4001371104,,,,134.1666666666667,0
1927,GFC,B1,4001371104,,0.4226909240403725,40.0,111.1111111111111,1
1929,GFC,B2,4001371104,,0.4226909240403725,40.0,111.1111111111111,1
1931,GFC,B1,4001371206,,0.3522424367003105,35.0,133.3333333333333,1
1933,GFC,B2,4001371206,,0.3522424367003105,35.0,133.3333333333333,1
1935,GFC,B1,4001371304,,0.3522424367003105,35.0,133.3333333333333,1
1937,GFC,B2,4001371304,,0.3522424367003105,35.0,133.3333333333333,1
1939,NFC,C3,4001371547,,0.14079999999648,26.0,105.0,1
1940,NFC,New Line 1,4001371547,,0.14079999999648,26.0,105.0,1
1941,NFC,New Line 2,4001371547,,0.14079999999648,26.0,105.0,1
1942,GFC,B1,4001371547,,0.4811040083954818,35.0,105.0,1
1943,GFC,B2,4001371547,,0.4811040083954818,35.0,105.0,1
1944,GFC,B1,4001371552,,0.21048300367302328,35.0,240.0,1
1946,GFC,B2,4001371552,,0.21048300367302328,35.0,240.0,1
1948,GFC,B1,4001371553,,0.21048300367302328,35.0,240.0,1
1950,GFC,B2,4001371553,,0.21048300367302328,35.0,240.0,1
1952,GFC,B1,4001371554,,0.28064400489736435,35.0,180.0,1
1954,GFC,B2,4001371554,,0.28064400489736435,35.0,180.0,1
1956,GFC,B1,4001371555,,0.28064400489736435,35.0,180.0,1
1958,GFC,B2,4001371555,,0.28064400489736435,35.0,180.0,1
1960,NFC,G64,4001380891,,0.01279999999968,34.0,60.0,1
1961,NFC,G76,4001380891,,0.01279999999968,34.0,60.0,1
1962,NFC,M7,4001380891,,0.019199999999519997,34.0,40.0,1
1963,NFC,G4,4001380891,,0.006981818181643636,34.0,110.0,1
1964,NFC,New Line 3,4001380891,,0.005907692307544615,34.0,130.0,1
1965,KFC,Glazed,4001380891,,,,99.5,0
1966,NFC,New Line 4,4001380891,,0.010971428571154285,34.0,70.0,1
1967,NFC,G64,4001380893,,,,60.0,0
1968,NFC,G76,4001380893,,,,60.0,0
1969,NFC,M7,4001380893,,,,40.0,0
1970,NFC,G4,4001380893,,,,110.0,0
1971,NFC,New Line 3,4001380893,,,,130.0,0
1972,KFC,Glazed,4001380893,,0.01567996239005932,14.000001,99.5,1
1973,NFC,New Line 4,4001380893,,,,70.0,0
1974,NFC,M7,4001430105,,0.26035199999349123,7.0,41.66666666666666,1
1975,NFC,C3,4001471502,,0.15761454545060508,32.0,91.66666666666667,1
1977,NFC,New Line 1,4001471502,,0.15761454545060508,32.0,91.66666666666667,1
1979,NFC,New Line 2,4001471502,,0.15761454545060508,32.0,91.66666666666667,1
1981,GFC,B1,4001471502,,,,91.66666666666667,0
1982,GFC,B2,4001471502,,,,91.66666666666667,0
1983,NFC,C1,4001499481,,,,100.0,0
1984,NFC,C2,4001499481,,,,100.0,0
1985,NFC,C3,4001499481,,,,100.0,0
1986,NFC,C4,4001499481,,,,100.0,0
1987,NFC,C5,4001499481,,,,100.0,0
1988,NFC,G64,4001499481,,,,100.0,0
1989,NFC,G76,4001499481,,,,100.0,0
1990,NFC,M7,4001499481,,,,100.0,0
1991,NFC,G4,4001499481,,,,100.0,0
1992,NFC,D,4001499481,,,,100.0,0
1993,NFC,F,4001499481,,,,100.0,0
1994,NFC,P,4001499481,,,,100.0,0
1995,NFC,T,4001499481,,,,100.0,0
1996,NFC,Manual NFC,4001499481,,,,100.0,0
1997,GFC,B1,4001499481,,,,100.0,0
1998,GFC,B2,4001499481,,,,100.0,0
1999,KFC,Rivo,4001499481,,0.0015624999999984002,34.0,100.0,1
2000,KFC,Ultra Formax,4001499481,,0.0015624999999984002,34.0,100.0,1
2001,KFC,Glazed,4001499481,,0.0015624999999984002,34.0,100.0,1
2002,KFC,Tiromat,4001499481,,0.0015624999999984002,34.0,100.0,1
2003,KFC,Manual KFC,4001499481,,0.0015624999999984002,34.0,100.0,1
2004,NFC,New Line 3,4001499482,,,,13.33333333333333,0
2005,GFC,B1,4001499482,,0.13909870660118406,34.0,13.33333333333333,1
2006,GFC,B2,4001499482,,0.13909870660118406,34.0,13.33333333333333,1
2007,NFC,T,4001971945,,0.7957894736643155,12.0,22.16666666666667,1
2008,KFC,Rivo,4001971950,,0.014470617872741476,9.000001,180.1333333333333,1
2009,KFC,Rivo,4001971952,,0.02896267369788701,9.000001,90.0,1
2010,NFC,G64,4001971957,,0.0814319999979642,14.0,111.1111111111111,1
2011,KFC,Rivo,4001972025,,0.22281250078102185,14.000001,10.0,1
2012,KFC,Ultra Formax,4001972025,,0.22281250078102185,14.000001,10.0,1
2013,KFC,Glazed,4001972025,,0.22281250078102185,14.000001,10.0,1
2014,KFC,Tiromat,4001972025,,0.22281250078102185,14.000001,10.0,1
2015,KFC,Manual KFC,4001972025,,0.22281250078102185,14.000001,10.0,1
2016,NFC,C2,4001972037,,0.05006399999874838,14.0,142.8571428571429,1
2017,NFC,C3,4001972037,,0.05006399999874838,14.0,142.8571428571429,1
2018,NFC,New Line 1,4001972037,,0.05006399999874838,14.0,142.8571428571429,1
2019,NFC,New Line 2,4001972037,,0.05006399999874838,14.0,142.8571428571429,1
2020,KFC,Rivo,4001972037,,,,205.7142857142857,0
2021,NFC,C1,4001972041,,,,40.0,0
2022,NFC,C2,4001972041,,,,40.0,0
2023,NFC,C3,4001972041,,,,40.0,0
2024,NFC,C4,4001972041,,,,40.0,0
2025,NFC,C5,4001972041,,,,40.0,0
2026,NFC,New Line 1,4001972041,,,,40.0,0
2027,NFC,G4,4001972041,,,,110.0,0
2028,NFC,F,4001972041,,,,60.0,0
2029,NFC,New Line 2,4001972041,,,,40.0,0
2030,NFC,New Line 3,4001972041,,,,180.0,0
2031,GFC,B1,4001972041,,,,60.0,0
2032,GFC,B2,4001972041,,,,60.0,0
2033,KFC,Glazed,4001972041,,0.0131943135814554,14.000001,119.34,1
2034,NFC,New Line 4,4001972041,,,,70.0,0
2035,NFC,New Line 3,4001972042,,,,180.0,0
2036,GFC,B1,4001972042,,,,60.0,0
2037,GFC,B2,4001972042,,,,60.0,0
2038,KFC,Glazed,4001972042,,0.013198737492128144,14.000001,119.3,1
2039,KFC,Tiromat,4001972144,,0.050312500260365156,17.000001,30.0,1
2040,GFC,B1,4001972146,,0.2758837751422234,35.0,178.5714285714286,1
2042,GFC,B2,4001972146,,0.2758837751422234,35.0,178.5714285714286,1
2044,KFC,Rivo,4001972162,,0.0118192392326781,10.000001,182.7,1
2045,NFC,C3,4001972212,,0.010751999999731199,34.0,71.42857142857143,1
2046,NFC,New Line 1,4001972212,,0.010751999999731199,34.0,71.42857142857143,1
2047,NFC,New Line 2,4001972212,,0.010751999999731199,34.0,71.42857142857143,1
2048,NFC,C2,4001972220,,0.06908196721138771,36.0,209.1428571428571,1
2049,NFC,C3,4001972220,,0.06908196721138771,36.0,209.1428571428571,1
2050,NFC,C5,4001972220,,0.05618666666526198,36.0,257.1428571428572,1
2051,NFC,New Line 1,4001972220,,0.05618666666526198,36.0,257.1428571428572,1
2052,NFC,New Line 2,4001972220,,0.05618666666526198,36.0,257.1428571428572,1
2053,NFC,C2,4001972221,,0.06908196721138771,36.0,209.1428571428571,1
2054,NFC,C3,4001972221,,0.06908196721138771,36.0,209.1428571428571,1
2055,NFC,C5,4001972221,,0.05618666666526198,36.0,257.1428571428572,1
2056,NFC,New Line 1,4001972221,,0.05618666666526198,36.0,257.1428571428572,1
2057,NFC,New Line 2,4001972221,,0.05618666666526198,36.0,257.1428571428572,1
2058,NFC,C2,4001972222,,0.10785599999730357,21.0,142.8571428571429,1
2059,NFC,C3,4001972222,,0.10785599999730357,21.0,142.8571428571429,1
2060,NFC,C5,4001972222,,0.10785599999730357,21.0,142.8571428571429,1
2061,NFC,New Line 1,4001972222,,0.10785599999730357,21.0,142.8571428571429,1
2062,NFC,New Line 2,4001972222,,0.10785599999730357,21.0,142.8571428571429,1
2063,NFC,C2,4001972223,,0.10785599999730357,21.0,142.8571428571429,1
2064,NFC,C3,4001972223,,0.10785599999730357,21.0,142.8571428571429,1
2065,NFC,C5,4001972223,,0.10785599999730357,21.0,142.8571428571429,1
2066,NFC,New Line 1,4001972223,,0.10785599999730357,21.0,142.8571428571429,1
2067,NFC,New Line 2,4001972223,,0.10785599999730357,21.0,142.8571428571429,1
2068,NFC,C2,4001972224,,0.03493649685886141,10.0,204.7142857142857,1
2069,NFC,C3,4001972224,,0.02781333333263799,10.0,257.1428571428572,1
2070,NFC,C5,4001972224,,0.025031999999374197,10.0,285.7142857142857,1
2071,NFC,New Line 1,4001972224,,0.025031999999374197,10.0,285.7142857142857,1
2072,NFC,New Line 2,4001972224,,0.025031999999374197,10.0,285.7142857142857,1
2073,GFC,B1,4001972224,,0.1550094889726427,16.0,285.7142857142857,1
2074,GFC,B2,4001972224,,0.1550094889726427,16.0,285.7142857142857,1
2075,KFC,Rivo,4001972224,,0.013552053200882954,9.000001,192.3428571428572,1
2076,NFC,C1,4001972225,,0.035839999999104005,22.0,200.8928571428571,1
2077,NFC,C4,4001972225,,0.028578854104424335,22.0,251.9345238095238,1
2078,NFC,New Line 1,4001972225,,0.028578854104424335,22.0,251.9345238095238,1
2079,NFC,New Line 2,4001972225,,0.028578854104424335,22.0,251.9345238095238,1
2080,GFC,B1,4001972225,,0.1614469168380393,26.0,238.0952380952381,1
2081,GFC,B2,4001972225,,0.1614469168380393,26.0,238.0952380952381,1
2082,KFC,Rivo,4001972225,,0.010349392404503293,18.000001,180.0,1
2083,NFC,G76,4001972226,,0.04826666666545999,13.0,180.0,1
2084,KFC,Ultra Formax,4001972226,,0.012378472265612325,14.000001,180.0,1
2085,KFC,Ultra Formax,4001972227,,0.012561399093821826,14.000001,184.5,1
2086,NFC,C1,4001972240,,0.19247999999518797,31.0,100.0,1
2087,NFC,C2,4001972240,,0.19247999999518797,31.0,100.0,1
2088,NFC,C3,4001972240,,0.19247999999518797,31.0,100.0,1
2089,NFC,C4,4001972240,,0.19247999999518797,31.0,100.0,1
2090,NFC,C5,4001972240,,0.19247999999518797,31.0,100.0,1
2091,NFC,G64,4001972240,,0.19247999999518797,31.0,100.0,1
2092,NFC,G76,4001972240,,0.19247999999518797,31.0,100.0,1
2093,NFC,M7,4001972240,,0.19247999999518797,31.0,100.0,1
2094,NFC,G4,4001972240,,0.19247999999518797,31.0,100.0,1
2095,NFC,D,4001972240,,0.19247999999518797,31.0,100.0,1
2096,NFC,F,4001972240,,0.19247999999518797,31.0,100.0,1
2097,NFC,P,4001972240,,0.19247999999518797,31.0,100.0,1
2098,NFC,T,4001972240,,0.19247999999518797,31.0,100.0,1
2099,NFC,Manual NFC,4001972240,,0.19247999999518797,31.0,100.0,1
2100,GFC,B1,4001972240,,0.4949400905036223,35.0,100.0,1
2102,GFC,B2,4001972240,,0.4949400905036223,35.0,100.0,1
2104,KFC,Rivo,4001972240,,,,100.0,0
2105,KFC,Ultra Formax,4001972240,,,,100.0,0
2106,KFC,Glazed,4001972240,,,,100.0,0
2107,KFC,Tiromat,4001972240,,,,100.0,0
2108,KFC,Manual KFC,4001972240,,,,100.0,0
2109,NFC,C1,4001972241,,0.144479999996388,36.0,100.0,1
2110,NFC,C2,4001972241,,0.144479999996388,36.0,100.0,1
2111,NFC,C3,4001972241,,0.144479999996388,36.0,100.0,1
2112,NFC,C4,4001972241,,0.144479999996388,36.0,100.0,1
2113,NFC,C5,4001972241,,0.144479999996388,36.0,100.0,1
2114,NFC,G64,4001972241,,0.144479999996388,36.0,100.0,1
2115,NFC,G76,4001972241,,0.144479999996388,36.0,100.0,1
2116,NFC,M7,4001972241,,0.144479999996388,36.0,100.0,1
2117,NFC,G4,4001972241,,0.144479999996388,36.0,100.0,1
2118,NFC,D,4001972241,,0.144479999996388,36.0,100.0,1
2119,NFC,F,4001972241,,0.144479999996388,36.0,100.0,1
2120,NFC,P,4001972241,,0.144479999996388,36.0,100.0,1
2121,NFC,T,4001972241,,0.144479999996388,36.0,100.0,1
2122,NFC,Manual NFC,4001972241,,0.144479999996388,36.0,100.0,1
2123,GFC,B1,4001972241,,0.49632319530959335,35.0,100.0,1
2125,GFC,B2,4001972241,,0.49632319530959335,35.0,100.0,1
2127,KFC,Rivo,4001972241,,,,100.0,0
2128,KFC,Ultra Formax,4001972241,,,,100.0,0
2129,KFC,Glazed,4001972241,,,,100.0,0
2130,KFC,Tiromat,4001972241,,,,100.0,0
2131,KFC,Manual KFC,4001972241,,,,100.0,0
2132,NFC,C1,4001972242,,0.144479999996388,36.0,100.0,1
2133,NFC,C2,4001972242,,0.144479999996388,36.0,100.0,1
2134,NFC,C3,4001972242,,0.144479999996388,36.0,100.0,1
2135,NFC,C4,4001972242,,0.144479999996388,36.0,100.0,1
2136,NFC,C5,4001972242,,0.144479999996388,36.0,100.0,1
2137,NFC,G64,4001972242,,0.144479999996388,36.0,100.0,1
2138,NFC,G76,4001972242,,0.144479999996388,36.0,100.0,1
2139,NFC,M7,4001972242,,0.144479999996388,36.0,100.0,1
2140,NFC,G4,4001972242,,0.144479999996388,36.0,100.0,1
2141,NFC,D,4001972242,,0.144479999996388,36.0,100.0,1
2142,NFC,F,4001972242,,0.144479999996388,36.0,100.0,1
2143,NFC,P,4001972242,,0.144479999996388,36.0,100.0,1
2144,NFC,T,4001972242,,0.144479999996388,36.0,100.0,1
2145,NFC,Manual NFC,4001972242,,0.144479999996388,36.0,100.0,1
2146,GFC,B1,4001972242,,0.49632319530959335,35.0,100.0,1
2148,GFC,B2,4001972242,,0.49632319530959335,35.0,100.0,1
2150,KFC,Rivo,4001972242,,,,100.0,0
2151,KFC,Ultra Formax,4001972242,,,,100.0,0
2152,KFC,Glazed,4001972242,,,,100.0,0
2153,KFC,Tiromat,4001972242,,,,100.0,0
2154,KFC,Manual KFC,4001972242,,,,100.0,0
2155,NFC,C2,4001972243,,,,135.0,0
2156,NFC,C3,4001972243,,,,135.0,0
2157,NFC,C5,4001972243,,,,135.0,0
2158,NFC,New Line 1,4001972243,,,,135.0,0
2159,NFC,New Line 2,4001972243,,,,135.0,0
2160,GFC,B1,4001972243,,0.041544147038220285,35.0,178.5714285714286,1
2161,GFC,B2,4001972243,,0.041544147038220285,35.0,178.5714285714286,1
2162,NFC,C1,4001972305,,,,100.0,0
2163,NFC,C2,4001972305,,,,100.0,0
2164,NFC,C3,4001972305,,,,100.0,0
2165,NFC,C4,4001972305,,,,100.0,0
2166,NFC,C5,4001972305,,,,100.0,0
2167,NFC,G64,4001972305,,,,100.0,0
2168,NFC,G76,4001972305,,,,100.0,0
2169,NFC,M7,4001972305,,,,100.0,0
2170,NFC,G4,4001972305,,,,100.0,0
2171,NFC,D,4001972305,,,,100.0,0
2172,NFC,F,4001972305,,,,100.0,0
2173,NFC,P,4001972305,,,,100.0,0
2174,NFC,T,4001972305,,,,100.0,0
2175,NFC,Manual NFC,4001972305,,,,100.0,0
2176,GFC,B1,4001972305,,,,100.0,0
2177,GFC,B2,4001972305,,,,100.0,0
2178,KFC,Rivo,4001972305,,0.025421875078098965,14.000001,100.0,1
2180,KFC,Ultra Formax,4001972305,,0.025421875078098965,14.000001,100.0,1
2182,KFC,Glazed,4001972305,,0.025421875078098965,14.000001,100.0,1
2184,KFC,Tiromat,4001972305,,0.025421875078098965,14.000001,100.0,1
2186,KFC,Manual KFC,4001972305,,0.025421875078098965,14.000001,100.0,1
2188,KFC,Rivo,4001972527,,0.015624999999984002,34.0,10.0,1
2189,KFC,Ultra Formax,4001972527,,0.015624999999984002,34.0,10.0,1
2190,KFC,Glazed,4001972527,,0.015624999999984002,34.0,10.0,1
2191,KFC,Tiromat,4001972527,,0.015624999999984002,34.0,10.0,1
2192,KFC,Manual KFC,4001972527,,0.015624999999984002,34.0,10.0,1
2193,NFC,C1,4001972528,,0.07679999999807999,34.0,10.0,1
2194,NFC,C2,4001972528,,0.07679999999807999,34.0,10.0,1
2195,NFC,C3,4001972528,,0.07679999999807999,34.0,10.0,1
2196,NFC,C4,4001972528,,0.07679999999807999,34.0,10.0,1
2197,NFC,C5,4001972528,,0.07679999999807999,34.0,10.0,1
2198,NFC,C1,4001972529,,0.07679999999807999,34.0,10.0,1
2199,NFC,C2,4001972529,,0.07679999999807999,34.0,10.0,1
2200,NFC,C3,4001972529,,0.07679999999807999,34.0,10.0,1
2201,NFC,C4,4001972529,,0.07679999999807999,34.0,10.0,1
2202,NFC,C5,4001972529,,0.07679999999807999,34.0,10.0,1
2203,KFC,Tiromat,4003303441,,0.04095703144527056,24.000000999999997,40.0,1
2204,KFC,Tiromat,4003303442,,0.037587890820274014,20.000001,40.0,1
2205,KFC,Tiromat,4003303444,,0.037587890820274014,19.000001,40.0,1
2206,KFC,Tiromat,4003303445,,0.037587890820274014,19.000001,40.0,1
2207,KFC,Tiromat,4003303458,,0.09396972705068503,20.000001,16.0,1
2208,KFC,Tiromat,4003303459,,0.037587890820274014,19.000001,40.0,1
2209,KFC,Tiromat,4003350125,,0.035209517163789714,20.000001,66.0,1
2210,KFC,Tiromat,4003350128,,0.035209517163789714,20.000001,66.0,1
2211,KFC,Tiromat,4003350129,,0.09959263426329087,22.000001,23.33333333333334,1
2212,KFC,Tiromat,4003350130,,0.06410560366372747,22.000001,36.25,1
2213,KFC,Tiromat,4003350131,,0.04577237231292663,20.000001,50.76923076923077,1
2215,KFC,Tiromat,4003350132,,0.03630981457515814,20.000001,64.0,1
2216,KFC,Tiromat,4003350133,,0.035209517163789714,20.000001,66.0,1
2217,KFC,Tiromat,4003350135,,0.03630981457515814,20.000001,64.0,1
2218,KFC,Tiromat,4003350136,,0.037394935470507686,22.000001,62.14285714285715,1
2219,KFC,Manual KFC,4003350326,,0.002914285723211301,7.000001,875.0,1
2220,KFC,Tiromat,4003350327,,0.11184895885405216,18.000001,15.0,1
2221,KFC,Tiromat,4003350329,,0.11184895885405216,18.000001,15.0,1
2222,KFC,Tiromat,4003350337,,0.050312500260365156,17.000001,30.0,1
2223,KFC,Tiromat,4003350341,,0.13806640664048364,12.000001000000001,20.0,1
2224,KFC,Manual KFC,4003350344,,0.002914285723211301,7.000001,875.0,1
2225,KFC,Tiromat,4003350345,,0.13806640664048364,15.000001000000001,20.0,1
2226,KFC,Tiromat,4003350346,,0.13806640664048364,15.000001000000001,20.0,1
2227,KFC,Manual KFC,4003350347,,0.002914285723211301,7.000001,875.0,1
2228,KFC,Tiromat,4003350348,,0.13806640664048364,15.000001000000001,20.0,1
2229,KFC,Manual KFC,4003350349,,0.002914285723211301,7.000001,875.0,1
2230,KFC,Tiromat,4003350350,,0.06291503935540434,18.000001,26.66666666666667,1
2231,KFC,Tiromat,4003350351,,0.06291503935540434,18.000001,26.66666666666667,1
2232,KFC,Manual KFC,4003350353,,0.012220052148424988,9.000001000000001,120.0,1
2233,KFC,Tiromat,4003350354,,0.05653320332025462,15.000001000000001,40.0,1
2234,KFC,Tiromat,4003350355,,0.050312500260365156,17.000001,30.0,1
2235,KFC,Manual KFC,4003350358,,0.005069213432741958,8.000001,263.0,1
2236,KFC,Tiromat,4003350360,,0.06460937522314814,15.000001000000001,35.0,1
2237,KFC,Tiromat,4003350362,,0.09204427109365576,17.000001,30.0,1
2238,NFC,T,4003350515,,0.37482352940239405,7.0,22.66666666666667,1
2239,KFC,Manual KFC,4003350515,,0.04965010614591336,14.000001,53.06666666666667,1
2240,NFC,G76,4001410210,,0.08687999999782799,19.0,100.0,1
2241,NFC,G76,4001410212,,0.0445538461527323,16.0,195.0,1
2242,KFC,Ultra Formax,4001410212,,0.01827840914770856,21.000001,137.5,1
2243,NFC,M7,4001410501,,0.25459199999363524,8.0,41.66666666666666,1
2244,NFC,G64,4001470116,,0.10799999999729999,13.0,60.0,1
