Factory,FGSKUCode,ASSEMB_ITEM_DESC,ASSEMB_UOM,COMP_ITEM_CODE,COMP_DESC,COMP_UOM,COMP_QTY,Packing flag,retain_flag_BOM,BOM_version
NFC,4001972234,AMC DSC BREADED CHICKEN MOSAHAB 250GM (20*1*250GM),CARTON,1006102394.0,GINGER LIQUID,KGM,0.0020227025721531,0.0,1,BOM-1
NFC,4001972234,AMC DSC BREADED CHICKEN MOSAHAB 250GM (20*1*250GM),CARTON,1006102410.0,NEWLYWEDS BREADCRUMB FOR ESCAL,KGM,0.4449945658736867,0.0,1,BOM-1
NFC,4001972234,AMC DSC BREADED CHICKEN MOSAHAB 250GM (20*1*250GM),CARTON,1006102560.0,WATER,KGM,1.3126182119107,0.0,1,BOM-1
NFC,4001972234,AMC DSC BREADED CHICKEN MOSAHAB 250GM (20*1*250GM),CARTON,2011104111.0,PLAIN WIMPY BAG 90*60 CM,EA,0.4449945658736867,1.0,1,BOM-1
NFC,4001972234,AMC DSC BREADED CHICKEN MOSAHAB 250GM (20*1*250GM),CARTON,1001101108.0,CHICKEN BREAST,KGM,2.952386431723691,0.0,1,BOM-1
NFC,4001972234,AMC DSC BREADED CHICKEN MOSAHAB 250GM (20*1*250GM),CARTON,1001102626.0,PHOSPHATE 450 STABILIZER,KGM,0.0065775591048583,0.0,1,BOM-1
NFC,4001972234,AMC DSC BREADED CHICKEN MOSAHAB 250GM (20*1*250GM),CARTON,1006102070.0,FISH BATTER FOR AMERICANA,KGM,0.4045405144306243,0.0,1,BOM-1
NFC,4001972235,AMC DSC BREADED CHICKEN MOSAHAB 1500GM (8*1*1500GM),CARTON,2011104301.0,LARGE CARTON AMERICANA,EA,1.015,1.0,1,BOM-1
NFC,4001972235,AMC DSC BREADED CHICKEN MOSAHAB 1500GM (8*1*1500GM),CARTON,2011104429.0,TAPE,EA,0.002,1.0,1,BOM-1
NFC,4001972235,AMC DSC BREADED CHICKEN MOSAHAB 1500GM (8*1*1500GM),CARTON,2011995397.0,DSC CHICKEN MOSAHAB 1500GM ROLL,MTR,3.03,1.0,1,BOM-1
NFC,4001972235,AMC DSC BREADED CHICKEN MOSAHAB 1500GM (8*1*1500GM),CARTON,1005102057.0,PALM OIL,KGM,1.475365294046613,0.0,1,BOM-1
NFC,4001972235,AMC DSC BREADED CHICKEN MOSAHAB 1500GM (8*1*1500GM),CARTON,1006102009.0,TABLE SALT,KGM,0.1385895144437964,0.0,1,BOM-1
NFC,4001972235,AMC DSC BREADED CHICKEN MOSAHAB 1500GM (8*1*1500GM),CARTON,1006102015.0,PHOSPHATE,KGM,0.0216386909793503,0.0,1,BOM-1
NFC,4001972235,AMC DSC BREADED CHICKEN MOSAHAB 1500GM (8*1*1500GM),CARTON,1006102017.0,FLOUR,KGM,1.081934548967516,0.0,1,BOM-1
NFC,4001972235,AMC DSC BREADED CHICKEN MOSAHAB 1500GM (8*1*1500GM),CARTON,1006102020.0,GARLIC POWDER,KGM,0.0344251901944209,0.0,1,BOM-1
NFC,4001972235,AMC DSC BREADED CHICKEN MOSAHAB 1500GM (8*1*1500GM),CARTON,1006102021.0,GINGER POWDER,KGM,0.0216386909793503,0.0,1,BOM-1
NFC,4001972235,AMC DSC BREADED CHICKEN MOSAHAB 1500GM (8*1*1500GM),CARTON,1006102046.0,MODIFIED STARCH,KGM,0.3186789035140683,0.0,1,BOM-1
NFC,4001972235,AMC DSC BREADED CHICKEN MOSAHAB 1500GM (8*1*1500GM),CARTON,1006102196.0,NAT FOOD BREADCRUMB 7042 - 222,KGM,0.6885038038884193,0.0,1,BOM-1
NFC,4001972235,AMC DSC BREADED CHICKEN MOSAHAB 1500GM (8*1*1500GM),CARTON,1006102295.0,DRY ONION POWDER,KGM,0.053113150585678,0.0,1,BOM-1
NFC,4001972235,AMC DSC BREADED CHICKEN MOSAHAB 1500GM (8*1*1500GM),CARTON,1006102394.0,GINGER LIQUID,KGM,0.0049178843134887,0.0,1,BOM-1
NFC,4001972235,AMC DSC BREADED CHICKEN MOSAHAB 1500GM (8*1*1500GM),CARTON,1006102410.0,NEWLYWEDS BREADCRUMB FOR ESCAL,KGM,1.081934548967516,0.0,1,BOM-1
NFC,4001972235,AMC DSC BREADED CHICKEN MOSAHAB 1500GM (8*1*1500GM),CARTON,1006102560.0,WATER,KGM,3.191425473436612,0.0,1,BOM-1
NFC,4001972235,AMC DSC BREADED CHICKEN MOSAHAB 1500GM (8*1*1500GM),CARTON,2011104111.0,PLAIN WIMPY BAG 90*60 CM,EA,1.081934548967516,1.0,1,BOM-1
NFC,4001972235,AMC DSC BREADED CHICKEN MOSAHAB 1500GM (8*1*1500GM),CARTON,1001101108.0,CHICKEN BREAST,KGM,7.178264921310286,0.0,1,BOM-1
NFC,4001972235,AMC DSC BREADED CHICKEN MOSAHAB 1500GM (8*1*1500GM),CARTON,1001102626.0,PHOSPHATE 450 STABILIZER,KGM,0.0159923041519614,0.0,1,BOM-1
NFC,4001972235,AMC DSC BREADED CHICKEN MOSAHAB 1500GM (8*1*1500GM),CARTON,1006102070.0,FISH BATTER FOR AMERICANA,KGM,0.9835768626977416,0.0,1,BOM-1
NFC,4001972236,AMC DSC BREADED SPICY CHICKEN MOSAHAB 250GM (20*1*250GM),CARTON,2011104304.0,SHISH KEBAB AMERICANA CARTON,EA,1.015,1.0,1,BOM-1
NFC,4001972236,AMC DSC BREADED SPICY CHICKEN MOSAHAB 250GM (20*1*250GM),CARTON,2011104429.0,TAPE,EA,0.002,1.0,1,BOM-1
NFC,4001972236,AMC DSC BREADED SPICY CHICKEN MOSAHAB 250GM (20*1*250GM),CARTON,2011995398.0,DSC SPICY CHICKEN MOSAHAB 250GM ROLL,MTR,4.21,1.0,1,BOM-1
NFC,4001972236,AMC DSC BREADED SPICY CHICKEN MOSAHAB 250GM (20*1*250GM),CARTON,1005102057.0,PALM OIL,KGM,0.6698226939927667,0.0,1,BOM-1
NFC,4001972236,AMC DSC BREADED SPICY CHICKEN MOSAHAB 250GM (20*1*250GM),CARTON,1005102227.0,OLEORESIN CAPSICUM E 081523 CA,KGM,0.00315210679526,0.0,1,BOM-1
NFC,4001972236,AMC DSC BREADED SPICY CHICKEN MOSAHAB 250GM (20*1*250GM),CARTON,1006102009.0,TABLE SALT,KGM,0.0517280606789544,0.0,1,BOM-1
NFC,4001972236,AMC DSC BREADED SPICY CHICKEN MOSAHAB 250GM (20*1*250GM),CARTON,1006102015.0,PHOSPHATE,KGM,0.0078802669881501,0.0,1,BOM-1
NFC,4001972236,AMC DSC BREADED SPICY CHICKEN MOSAHAB 250GM (20*1*250GM),CARTON,1006102017.0,FLOUR,KGM,0.4334146843482608,0.0,1,BOM-1
NFC,4001972236,AMC DSC BREADED SPICY CHICKEN MOSAHAB 250GM (20*1*250GM),CARTON,1006102020.0,GARLIC POWDER,KGM,0.0177306007233379,0.0,1,BOM-1
NFC,4001972236,AMC DSC BREADED SPICY CHICKEN MOSAHAB 250GM (20*1*250GM),CARTON,1006102021.0,GINGER POWDER,KGM,0.0078802669881501,0.0,1,BOM-1
NFC,4001972236,AMC DSC BREADED SPICY CHICKEN MOSAHAB 250GM (20*1*250GM),CARTON,1006102046.0,MODIFIED STARCH,KGM,0.122144138316328,0.0,1,BOM-1
NFC,4001972236,AMC DSC BREADED SPICY CHICKEN MOSAHAB 250GM (20*1*250GM),CARTON,1006102196.0,NAT FOOD BREADCRUMB 7042 - 222,KGM,0.2758093445852568,0.0,1,BOM-1
