FACTCode,COMP_ITEM_CODE,MthNum,RM Cost,retain_flag
NFC,1006102401.0,12,11.81546666637128,1
NFC,1006102614.0,1,366.75985934397744,1
NFC,1006102614.0,2,366.87369769395434,1
NFC,1006102614.0,3,367.01060458143087,1
NFC,1006102614.0,4,367.2154412979403,1
NFC,1006102614.0,5,367.9467252953344,1
NFC,1006102614.0,6,369.057852939386,1
NFC,1006102614.0,7,369.4891679131269,1
NFC,1006102614.0,8,369.78322931389613,1
NFC,1006102614.0,9,369.8936564045453,1
NFC,1006102614.0,10,369.9500200137469,1
NFC,1006102614.0,11,369.9733263474967,1
NFC,1006102614.0,12,369.9862952236254,1
NFC,2011104985.0,1,0.40401593758099147,1
NFC,2011104985.0,2,0.4040158887442339,1
NFC,2011104985.0,3,0.40401583315702405,1
NFC,2011104985.0,4,0.404015764304581,1
NFC,2011104985.0,5,0.4040156852592639,1
NFC,2011104985.0,6,0.4040155890449454,1
NFC,2011104985.0,7,0.4040154587034477,1
NFC,2011104985.0,8,0.4011711521563463,1
NFC,2011104985.0,9,0.3968843530699667,1
NFC,2011104985.0,10,0.39462554921049614,1
NFC,2011104985.0,11,0.3936355621403743,1
NFC,2011104985.0,12,0.3930694557181747,1
NFC,2011104143.0,1,0.24233321456257623,1
NFC,2011104143.0,2,0.2426698265210835,1
NFC,2011104143.0,3,0.2431468056969934,1
NFC,2011104143.0,4,0.3047680149517082,1
NFC,2011104143.0,5,0.36003396736759324,1
NFC,2011104143.0,6,0.39447217792334843,1
NFC,2011104143.0,7,0.41358474225524494,1
NFC,2011104143.0,8,0.4205633683606438,1
NFC,2011104143.0,9,0.4249608982006997,1
NFC,2011104143.0,10,0.4274996599754614,1
NFC,2011104143.0,11,0.42853238305559055,1
NFC,2011104143.0,12,0.4291270909611205,1
NFC,2011104482.0,1,0.042133333332280004,1
NFC,2011104482.0,2,0.04213333333228002,1
NFC,2011104482.0,3,0.042133333332280025,1
NFC,2011104482.0,4,0.04213333333228002,1
NFC,2011104482.0,5,0.04213333333228002,1
NFC,2011104482.0,6,0.04213333333228002,1
NFC,2011104482.0,7,0.04213333333228002,1
NFC,2011104482.0,8,0.04213333333228002,1
NFC,2011104482.0,9,0.042133333332280025,1
NFC,2011104482.0,10,0.04213333333228002,1
NFC,2011104482.0,11,0.04213333333228002,1
NFC,2011104482.0,12,0.04213333333228002,1
NFC,1006102105.0,1,23.79683420641505,1
NFC,1006102105.0,2,23.986942657853284,1
NFC,1006102105.0,3,24.370463316457244,1
NFC,1006102105.0,4,24.55268300211507,1
NFC,1006102105.0,5,24.797282396331635,1
NFC,1006102105.0,6,24.897272026857266,1
NFC,1006102105.0,7,24.94697721355141,1
NFC,1006102105.0,8,24.97482261409985,1
NFC,1006102105.0,9,24.986446950574944,1
NFC,1006102105.0,10,24.992354350063557,1
NFC,1006102105.0,11,24.995951890608357,1
NFC,1006102105.0,12,24.997715600921033,1
NFC,2011104531.0,1,0.060042231104312296,1
NFC,2011104531.0,2,0.06004225934850748,1
NFC,2011104531.0,3,0.060042296972883054,1
NFC,2011104531.0,4,0.06004237481564711,1
NFC,2011104531.0,5,0.060831985437046064,1
NFC,2011104531.0,6,0.06195571496331377,1
NFC,2011104531.0,7,0.06249690062588385,1
NFC,2011104531.0,8,0.06276679374912694,1
NFC,2011104531.0,9,0.06288505369034615,1
NFC,2011104531.0,10,0.06293953150917096,1
NFC,2011104531.0,11,0.06297140352950564,1
NFC,2011104531.0,12,0.06298570174620519,1
NFC,2011114309.0,1,0.29846885101508086,1
NFC,2011114309.0,2,0.3039479639369709,1
NFC,2011114309.0,3,0.3068373930076014,1
NFC,2011114309.0,4,0.30978789043008137,1
NFC,2011114309.0,5,0.31177717649736586,1
NFC,2011114309.0,6,0.3126639020095044,1
NFC,2011114309.0,7,0.31310860762904247,1
NFC,2011114309.0,8,0.3133174485999591,1
NFC,2011114309.0,9,0.3134319876879144,1
NFC,2011114309.0,10,0.31347687368282257,1
NFC,2011114309.0,11,0.3135059561096185,1
NFC,2011114309.0,12,0.31351797844981666,1
NFC,2011104151.0,1,0.2489676519481113,1
NFC,2011104151.0,2,0.24896765294702686,1
NFC,2011104151.0,3,0.2489823212406535,1
NFC,2011104151.0,4,0.24899329637410864,1
NFC,2011104151.0,5,0.24899906041381917,1
NFC,2011104151.0,6,0.2490013247956074,1
NFC,2011104151.0,7,0.2490028680678148,1
NFC,2011104151.0,8,0.2490034457222178,1
NFC,2011104151.0,9,0.24900375162035826,1
NFC,2011104151.0,10,0.24900391284765105,1
NFC,2011104151.0,11,0.24900398134187035,1
NFC,2011104151.0,12,0.24900402141788885,1
NFC,2011104402.0,1,0.023383425911456385,1
NFC,2011104402.0,2,0.023383969876481767,1
NFC,2011104402.0,3,0.02338453251963658,1
NFC,2011104402.0,4,0.023385128881587794,1
NFC,2011104402.0,5,0.023385736629538797,1
NFC,2011104402.0,6,0.023386351828401725,1
NFC,2011104402.0,7,0.02338698016403043,1
NFC,2011104402.0,8,0.023387620036499798,1
NFC,2011104402.0,9,0.023388275198145105,1
NFC,2011104402.0,10,0.023388950205203075,1
NFC,2011104402.0,11,0.02338964639356842,1
NFC,2011104402.0,12,0.023390368969892595,1
NFC,2011104483.0,1,0.09198937337646622,1
NFC,2011104483.0,2,0.09198965313394374,1
NFC,2011104483.0,3,0.0919900413972216,1
NFC,2011104483.0,4,0.09199111132787616,1
NFC,2011104483.0,5,0.09332671476742796,1
NFC,2011104483.0,6,0.09386443573293518,1
NFC,2011104483.0,7,0.09421956075084086,1
NFC,2011104483.0,8,0.09437406912933484,1
NFC,2011104483.0,9,0.09443717750097186,1
NFC,2011104483.0,10,0.09447094643692254,1
NFC,2011104483.0,11,0.09448436044188521,1
NFC,2011104483.0,12,0.09449217980107202,1
NFC,2011104484.0,1,0.023678648998657053,1
NFC,2011104484.0,2,0.023678775566065208,1
NFC,2011104484.0,3,0.023678919043304606,1
NFC,2011104484.0,4,0.02367910287142402,1
NFC,2011104484.0,5,0.02367930456608835,1
NFC,2011104484.0,6,0.023679519602039668,1
NFC,2011104484.0,7,0.023679761760857385,1
NFC,2011104484.0,8,0.023680032844226907,1
NFC,2011104484.0,9,0.023680352303979933,1
NFC,2011104484.0,10,0.02368076145188188,1
NFC,2011104484.0,11,0.023681331307783823,1
NFC,2011104484.0,12,0.024149476983864236,1
NFC,2011104218.0,1,141.323809085122,1
NFC,2011104218.0,2,141.3733917418155,1
NFC,2011104218.0,3,141.43960946095865,1
NFC,2011104218.0,4,141.53276533748905,1
NFC,2011104218.0,5,145.18928461448735,1
NFC,2011104218.0,6,149.11312725153547,1
NFC,2011104218.0,7,151.8220731225162,1
NFC,2011104218.0,8,152.83559532730385,1
NFC,2011104218.0,9,153.36980465293314,1
NFC,2011104218.0,10,153.65301724514632,1
NFC,2011104218.0,11,153.7733268918577,1
NFC,2011104218.0,12,153.84442427611583,1
NFC,2011104220.0,1,8.401342805412956,1
NFC,2011104220.0,2,8.40039036672219,1
NFC,2011104220.0,3,8.398992478380308,1
NFC,2011104220.0,4,8.30478423886133,1
NFC,2011104220.0,5,8.13654990761711,1
NFC,2011104220.0,6,8.07034816908596,1
NFC,2011104220.0,7,8.024975700210826,1
NFC,2011104220.0,8,8.008091496372122,1
NFC,2011104220.0,9,7.999109354551577,1
NFC,2011104220.0,10,7.994432051270057,1
NFC,2011104220.0,11,7.9924172124099195,1
NFC,2011104220.0,12,7.991245899919691,1
NFC,1001101104.0,1,5.2115462815002624,1
NFC,1001101104.0,2,5.211542793934529,1
NFC,1001101104.0,3,5.174525587176051,1
NFC,1001101104.0,4,5.116582634143978,1
NFC,1001101104.0,5,5.096816293230827,1
NFC,1001101104.0,6,5.082075390075721,1
NFC,1001101104.0,7,5.076018317121085,1
NFC,1001101104.0,8,5.072447256461508,1
NFC,1001101104.0,9,5.123984155600925,1
NFC,1001101104.0,10,5.146618818011008,1
NFC,1001101104.0,11,5.158798133643649,1
NFC,1001101104.0,12,5.164861505324719,1
NFC,2011115015.0,1,0.21768694235622466,1
NFC,2011115015.0,2,0.21768726310736206,1
NFC,2011115015.0,3,0.2176876157595595,1
NFC,2011115015.0,4,0.21768800793645612,1
NFC,2011115015.0,5,0.21768841774453462,1
NFC,2011115015.0,6,0.2176888456688751,1
NFC,2011115015.0,7,0.21768929905651457,1
NFC,2011115015.0,8,0.21768979659331406,1
NFC,2011115015.0,9,0.217690329873249,1
NFC,2011115015.0,10,0.21769088803178585,1
NFC,2011115015.0,11,0.2176914903625336,1
NFC,2011115015.0,12,0.21769212781203742,1
NFC,2011104069.0,1,0.08536242224900333,1
NFC,2011104069.0,2,0.08536250531212626,1
NFC,2011104069.0,3,0.08536258875237199,1
NFC,2011104069.0,4,0.08536267254667874,1
NFC,2011104069.0,5,0.08536275654852124,1
NFC,2011104069.0,6,0.08536284086983,1
NFC,2011104069.0,7,0.08536292560811522,1
NFC,2011104069.0,8,0.0853630106976441,1
NFC,2011104069.0,9,0.08536309622750654,1
NFC,2011104069.0,10,0.08536318246805791,1
NFC,2011104069.0,11,0.08536327251554061,1
NFC,2011104069.0,12,0.08536336664100806,1
NFC,2011104350.0,1,0.3252161042167337,1
NFC,2011104350.0,2,0.3252176719421754,1
NFC,2011104350.0,3,0.3252196214922541,1
NFC,2011104350.0,4,0.3252221086435481,1
NFC,2011104350.0,5,0.32522538475917295,1
NFC,2011104350.0,6,0.32621554199661107,1
NFC,2011104350.0,7,0.3307436708778149,1
NFC,2011104350.0,8,0.3334353187386556,1
NFC,2011104350.0,9,0.3347965962361015,1
NFC,2011104350.0,10,0.3353930354604836,1
NFC,2011104350.0,11,0.3356749339312203,1
NFC,2011104350.0,12,0.3358374610213018,1
NFC,2011104351.0,1,0.2880740775847662,1
NFC,2011104351.0,2,0.29463816670967885,1
NFC,2011104351.0,3,0.2982613449360442,1
NFC,2011104351.0,4,0.3008603328021906,1
NFC,2011104351.0,5,0.30145693055529504,1
NFC,2011104351.0,6,0.30200286696510636,1
NFC,2011104351.0,7,0.30219942903140873,1
NFC,2011104351.0,8,0.30229292964135945,1
NFC,2011104351.0,9,0.302345566303453,1
NFC,2011104351.0,10,0.3023779555606338,1
NFC,2011104351.0,11,0.3023896573776899,1
NFC,2011104351.0,12,0.3023948286861184,1
NFC,2011114970.0,1,0.13756611450042117,1
NFC,2011114970.0,2,0.13756654591218753,1
NFC,2011114970.0,3,0.1375669787215933,1
NFC,2011114970.0,4,0.13756741173948567,1
NFC,2011114970.0,5,0.1375678484188495,1
NFC,2011114970.0,6,0.13756828801437307,1
NFC,2011114970.0,7,0.13756873142231482,1
NFC,2011114970.0,8,0.13756917685844774,1
NFC,2011114970.0,9,0.13756962358470234,1
NFC,2011114970.0,10,0.13757007123491882,1
NFC,2011114970.0,11,0.13757052301006298,1
NFC,2011114970.0,12,0.1375709790676509,1
NFC,1001102065.0,1,0.7470871210601465,1
NFC,1001102065.0,2,0.7470878633051151,1
NFC,1001102065.0,3,0.7470887634544062,1
NFC,1001102065.0,4,0.747089887122532,1
NFC,1001102065.0,5,0.7470912947119714,1
NFC,1001102065.0,6,0.7470934286871462,1
NFC,1001102065.0,7,0.7546136511197219,1
NFC,1001102065.0,8,0.7688282951067278,1
NFC,1001102065.0,9,0.7733531987033386,1
NFC,1001102065.0,10,0.7759840102718649,1
NFC,1001102065.0,11,0.7773510634845449,1
NFC,1001102065.0,12,0.7780074065577623,1
NFC,1006102155.0,1,12.021800893729473,1
NFC,1006102155.0,2,12.157572969064656,1
NFC,1006102155.0,3,12.366216384823542,1
NFC,1006102155.0,4,12.651140200655794,1
NFC,1006102155.0,5,12.89006355970407,1
NFC,1006102155.0,6,12.93482250448898,1
NFC,1006102155.0,7,12.976629603337145,1
NFC,1006102155.0,8,12.988214351942371,1
NFC,1006102155.0,9,12.993949596992131,1
NFC,1006102155.0,10,12.996992118919328,1
NFC,1006102155.0,11,12.998500730366167,1
NFC,1006102155.0,12,12.999253217742973,1
KFC,2013119022.0,1,0.5993075964565499,1
KFC,2013119022.0,2,0.5980520599567639,1
KFC,2013119022.0,3,0.59758213390062,1
KFC,2013119022.0,4,0.5972810597067888,1
KFC,2013119022.0,5,0.5971508329594128,1
KFC,2013119022.0,6,0.5970825730841403,1
KFC,2013119022.0,7,0.5970481541029969,1
KFC,2013119022.0,8,0.597027878148082,1
KFC,2013119022.0,9,0.5970207429270926,1
KFC,2013119022.0,10,0.5970159692925979,1
KFC,2013119022.0,11,0.5970136164158775,1
KFC,2013119022.0,12,0.5970124362466537,1
NFC,2011114205.0,1,0.13343956388046202,1
NFC,2011114205.0,2,0.13343992158550444,1
NFC,2011114205.0,3,0.13344029094459756,1
NFC,2011114205.0,4,0.13344068184770777,1
NFC,2011114205.0,5,0.1334410827285138,1
NFC,2011114205.0,6,0.13344149020760246,1
NFC,2011114205.0,7,0.13344190626546185,1
NFC,2011114205.0,8,0.13344233035244088,1
NFC,2011114205.0,9,0.13344276570076954,1
NFC,2011114205.0,10,0.13344321240455467,1
NFC,2011114205.0,11,0.13344367180821118,1
NFC,2011114205.0,12,0.13344414560885123,1
NFC,2011104304.0,1,0.36624209106031985,1
NFC,2011104304.0,2,0.36943616593648915,1
NFC,2011104304.0,3,0.37193169726309083,1
NFC,2011104304.0,4,0.37381846615556896,1
NFC,2011104304.0,5,0.37436102652939635,1
NFC,2011104304.0,6,0.3745584920669622,1
NFC,2011104304.0,7,0.3747056502039273,1
NFC,2011104304.0,8,0.3747757322205188,1
NFC,2011104304.0,9,0.3748167093519395,1
NFC,2011104304.0,10,0.3748332179792677,1
NFC,2011104304.0,11,0.37484168472130824,1
NFC,2011104304.0,12,0.37484584221282585,1
NFC,2011104888.0,1,0.0314999999992125,1
NFC,2011104888.0,2,0.0314999999992125,1
NFC,2011104888.0,3,0.0314999999992125,1
NFC,2011104888.0,4,0.0314999999992125,1
NFC,2011104888.0,5,0.0314999999992125,1
NFC,2011104888.0,6,0.0314999999992125,1
NFC,2011104888.0,7,0.0314999999992125,1
NFC,2011104888.0,8,0.0314999999992125,1
NFC,2011104888.0,9,0.0314999999992125,1
NFC,2011104888.0,10,0.0314999999992125,1
NFC,2011104888.0,11,0.0314999999992125,1
NFC,2011104888.0,12,0.0314999999992125,1
NFC,1002102074.0,1,0.4533300224776198,1
NFC,1002102074.0,2,0.45333005056368203,1
NFC,1002102074.0,3,0.453330075587064,1
NFC,1002102074.0,4,0.4533301022199394,1
NFC,1002102074.0,5,0.45333013042791387,1
NFC,1002102074.0,6,0.4533301601835959,1
NFC,1002102074.0,7,0.45333019170835626,1
NFC,1002102074.0,8,0.4533302255586294,1
NFC,1002102074.0,9,0.45333022299818254,1
NFC,1002102074.0,10,0.4533302202337113,1
NFC,1002102074.0,11,0.45333021719138994,1
NFC,1002102074.0,12,0.45333021380305766,1
NFC,1006102053.0,1,1.19999999997,1
NFC,1006102053.0,2,1.19999999997,1
NFC,1006102053.0,3,1.19999999997,1
NFC,1006102053.0,4,1.19999999997,1
NFC,1006102053.0,5,1.19999999997,1
NFC,1006102053.0,6,1.19999999997,1
NFC,1006102053.0,7,1.19999999997,1
NFC,1006102053.0,8,1.19999999997,1
NFC,1006102053.0,9,1.19999999997,1
NFC,1006102053.0,10,1.19999999997,1
NFC,1006102053.0,11,1.19999999997,1
NFC,1006102053.0,12,1.19999999997,1
NFC,2011114643.0,1,0.06983283408074825,1
NFC,2011114643.0,2,0.06983308515116293,1
NFC,2011114643.0,3,0.06983357083600211,1
NFC,2011114643.0,4,0.0716863257024341,1
NFC,2011114643.0,5,0.07266462710645474,1
NFC,2011114643.0,6,0.07307778926499378,1
NFC,2011114643.0,7,0.07328966073179823,1
NFC,2011114643.0,8,0.0733908939889529,1
NFC,2011114643.0,9,0.07344783326659114,1
NFC,2011114643.0,10,0.0734715206864991,1
NFC,2011114643.0,11,0.07348519851776793,1
NFC,2011114643.0,12,0.07349259933505986,1
KFC,1006102038.0,1,3.5007717642387925,1
KFC,1006102038.0,2,3.484119203218978,1
KFC,1006102038.0,3,3.4667883327109337,1
KFC,1006102038.0,4,3.44584770269718,1
KFC,1006102038.0,5,3.4241623352358554,1
KFC,1006102038.0,6,3.4004528761895667,1
KFC,1006102038.0,7,3.374973822336077,1
KFC,1006102038.0,8,3.3077288398114035,1
KFC,1006102038.0,9,3.2650828687369535,1
KFC,1006102038.0,10,3.248360182983461,1
KFC,1006102038.0,11,3.240722150531291,1
KFC,1006102038.0,12,3.2346837015036263,1
KFC,2013114643.0,1,0.06539898362942116,1
KFC,2013114643.0,2,0.06539902976480627,1
KFC,2013114643.0,3,0.06595074852790203,1
KFC,2013114643.0,4,0.06706097198153604,1
KFC,2013114643.0,5,0.06750933915875539,1
KFC,2013114643.0,6,0.06776008786671614,1
KFC,2013114643.0,7,0.0679058373931254,1
KFC,2013114643.0,8,0.0679551092057295,1
KFC,2013114643.0,9,0.06798465436041225,1
KFC,2013114643.0,10,0.06799300205282198,1
KFC,2013114643.0,11,0.06799867282407097,1
KFC,2013114643.0,12,0.06800204720876335,1
NFC,2011114644.0,1,0.12546011925512288,1
NFC,2011114644.0,2,0.1287118445985645,1
NFC,2011114644.0,3,0.12980987877292433,1
NFC,2011114644.0,4,0.1307311498914702,1
NFC,2011114644.0,5,0.13124345721906006,1
NFC,2011114644.0,6,0.13138325436955545,1
NFC,2011114644.0,7,0.1314937946081749,1
NFC,2011114644.0,8,0.13154127863993315,1
NFC,2011114644.0,9,0.13156569715762934,1
NFC,2011114644.0,10,0.1315767980941093,1
NFC,2011114644.0,11,0.13158203648414593,1
NFC,2011114644.0,12,0.13158519423392764,1
NFC,2011104063.0,1,0.08480594643332695,1
NFC,2011104063.0,2,0.08480610185412193,1
NFC,2011104063.0,3,0.08548612515993177,1
NFC,2011104063.0,4,0.08732415156302678,1
NFC,2011104063.0,5,0.08814037208739128,1
NFC,2011104063.0,6,0.08866204042139889,1
NFC,2011104063.0,7,0.08879909400409888,1
NFC,2011104063.0,8,0.0889341188940581,1
NFC,2011104063.0,9,0.08899095671991206,1
NFC,2011104063.0,10,0.08901550072452208,1
NFC,2011104063.0,11,0.08902696788855227,1
NFC,2011104063.0,12,0.08903348374833435,1
NFC,2011114649.0,1,0.08694378609180411,1
NFC,2011114649.0,2,0.08699292035281588,1
NFC,2011114649.0,3,0.08908057016060805,1
NFC,2011114649.0,4,0.08965088814500977,1
NFC,2011114649.0,5,0.08993943285412029,1
NFC,2011114649.0,6,0.0901399975421499,1
NFC,2011114649.0,7,0.09021035664748554,1
NFC,2011114649.0,8,0.09025981947780999,1
NFC,2011114649.0,9,0.09027766366949061,1
NFC,2011114649.0,10,0.09028941727595315,1
NFC,2011114649.0,11,0.0902942523700084,1
NFC,2011114649.0,12,0.09029712622211944,1
NFC,1006102153.0,1,20.371236746992757,1
NFC,1006102153.0,2,20.370995862032167,1
NFC,1006102153.0,3,20.37075241705528,1
NFC,1006102153.0,4,20.37050783853475,1
NFC,1006102153.0,5,20.370261177983476,1
NFC,1006102153.0,6,20.370012678085562,1
NFC,1006102153.0,7,20.369762719140965,1
NFC,1006102153.0,8,20.36951086312415,1
NFC,1006102153.0,9,20.3692575345664,1
NFC,1006102153.0,10,20.36900232843167,1
NFC,1006102153.0,11,20.368745637609063,1
NFC,1006102153.0,12,20.368487257089193,1
NFC,1006102310.0,1,21.057286418635684,1
NFC,1006102310.0,2,21.05167719049008,1
NFC,1006102310.0,3,21.04489727703299,1
NFC,1006102310.0,4,21.03741222716896,1
NFC,1006102310.0,5,21.028231887840796,1
NFC,1006102310.0,6,21.016773834645395,1
NFC,1006102310.0,7,21.00249942793761,1
NFC,1006102310.0,8,20.981671124449612,1
NFC,1006102310.0,9,20.5212895777875,1
NFC,1006102310.0,10,19.853106147698913,1
NFC,1006102310.0,11,19.56742940470466,1
NFC,1006102310.0,12,19.40266138123368,1
NFC,1006102311.0,1,5.6004368338103045,1
NFC,1006102311.0,2,5.601007770605538,1
NFC,1006102311.0,3,5.601818396484085,1
NFC,1006102311.0,4,5.602927857207432,1
NFC,1006102311.0,5,5.6268100057972426,1
NFC,1006102311.0,6,5.663081435619301,1
NFC,1006102311.0,7,5.681560640788732,1
NFC,1006102311.0,8,5.691931344879349,1
NFC,1006102311.0,9,5.695892124290524,1
NFC,1006102311.0,10,5.697890176949935,1
NFC,1006102311.0,11,5.698895386691978,1
NFC,1006102311.0,12,5.699448287154479,1
NFC,1006102415.0,1,4.019360464124515,1
NFC,1006102415.0,2,4.128903494588805,1
NFC,1006102415.0,3,4.1807591187492,1
NFC,1006102415.0,4,4.215080004538725,1
NFC,1006102415.0,5,4.234057357181745,1
NFC,1006102415.0,6,4.241220326941791,1
NFC,1006102415.0,7,4.245811830407715,1
NFC,1006102415.0,8,4.247875142639526,1
NFC,1006102415.0,9,4.248909206765738,1
NFC,1006102415.0,10,4.249428706623058,1
NFC,1006102415.0,11,4.249705069920791,1
NFC,1006102415.0,12,4.249852729350928,1
NFC,2011104821.0,1,0.08133524971168148,1
NFC,2011104821.0,2,0.08133639102110733,1
NFC,2011104821.0,3,0.08133773243157406,1
NFC,2011104821.0,4,0.08133955435063422,1
NFC,2011104821.0,5,0.08134156656754378,1
NFC,2011104821.0,6,0.08134469222872238,1
NFC,2011104821.0,7,0.11337171024150586,1
NFC,2011104821.0,8,0.13037337538111907,1
NFC,2011104821.0,9,0.13902752025337878,1
NFC,2011104821.0,10,0.1427799843348104,1
NFC,2011104821.0,11,0.14501644416609447,1
NFC,2011104821.0,12,0.14600822374600647,1
NFC,1001102072.0,1,0.8863633508942504,1
NFC,1001102072.0,2,0.8863655343532153,1
NFC,1001102072.0,3,0.8863681505810365,1
NFC,1001102072.0,4,0.8863713398442586,1
NFC,1001102072.0,5,0.8863752553218075,1
NFC,1001102072.0,6,0.886380815818457,1
NFC,1001102072.0,7,0.8863877154897072,1
NFC,1001102072.0,8,0.8957748509888163,1
NFC,1001102072.0,9,0.9144005563292803,1
NFC,1001102072.0,10,0.9239260560146972,1
NFC,1001102072.0,11,0.9286959034872122,1
NFC,1001102072.0,12,0.9310736224729463,1
NFC,1006102037.0,1,0.9333805471002966,1
NFC,1006102037.0,2,0.933434885481664,1
NFC,1006102037.0,3,0.9334917430979587,1
NFC,1006102037.0,4,0.9335516553163714,1
NFC,1006102037.0,5,0.9336144693898174,1
NFC,1006102037.0,6,0.9336810595717868,1
NFC,1006102037.0,7,0.9337510638690012,1
NFC,1006102037.0,8,0.9338245947522399,1
NFC,1006102037.0,9,0.9339041754473021,1
NFC,1006102037.0,10,0.9339905234655078,1
NFC,1006102037.0,11,0.9340863655735918,1
NFC,1006102037.0,12,0.9341917093303523,1
NFC,1006102066.0,1,4.712214947205283,1
NFC,1006102066.0,2,4.755190322631242,1
NFC,1006102066.0,3,4.776583114795981,1
NFC,1006102066.0,4,4.788947748474967,1
NFC,1006102066.0,5,4.794073380499101,1
NFC,1006102066.0,6,4.7969420069982425,1
NFC,1006102066.0,7,4.798710359771333,1
NFC,1006102066.0,8,4.7993519189857015,1
NFC,1006102066.0,9,4.799692713732923,1
NFC,1006102066.0,10,4.799835419966219,1
NFC,1006102066.0,11,4.799919336930848,1
NFC,1006102066.0,12,4.799959671294455,1
NFC,1006102271.0,1,2.8908962503995936,1
NFC,1006102271.0,2,2.890923639688285,1
NFC,1006102271.0,3,2.890952233701924,1
NFC,1006102271.0,4,2.890985656381315,1
NFC,1006102271.0,5,2.8910232463621193,1
NFC,1006102271.0,6,2.8910686351936685,1
NFC,1006102271.0,7,2.8911204422418284,1
NFC,1006102271.0,8,2.8911802565517086,1
NFC,1006102271.0,9,2.8912692467045247,1
NFC,1006102271.0,10,2.907489364692417,1
NFC,1006102271.0,11,2.9324286291646104,1
NFC,1006102271.0,12,2.9412153907433574,1
NFC,1006102248.0,1,7.406868799814828,1
NFC,1006102248.0,2,7.406868799814828,1
NFC,1006102248.0,3,7.406868799814828,1
NFC,1006102248.0,4,7.406868799814828,1
NFC,1006102248.0,5,7.406868799814828,1
NFC,1006102248.0,6,7.406868799814828,1
NFC,1006102248.0,7,7.406868799814828,1
NFC,1006102248.0,8,7.406868799814828,1
NFC,1006102248.0,9,7.406868799814828,1
NFC,1006102248.0,10,7.406868799814828,1
NFC,1006102248.0,11,7.406868799814828,1
NFC,1006102248.0,12,7.406868799814828,1
NFC,2011114645.0,1,0.126021108795267,1
NFC,2011114645.0,2,0.12696157368108416,1
NFC,2011114645.0,3,0.12993589876857226,1
NFC,2011114645.0,4,0.13064043216966648,1
NFC,2011114645.0,5,0.13110156680367202,1
NFC,2011114645.0,6,0.1313441735097788,1
NFC,2011114645.0,7,0.13148186641795248,1
NFC,2011114645.0,8,0.1315280681375242,1
NFC,2011114645.0,9,0.13155911530267114,1
NFC,2011114645.0,10,0.13157407930650816,1
NFC,2011114645.0,11,0.1315803059037755,1
NFC,2011114645.0,12,0.1315843290150875,1
NFC,2011104760.0,1,0.08482264384527259,1
NFC,2011104760.0,2,0.08482281032344101,1
NFC,2011104760.0,3,0.08655475836470902,1
NFC,2011104760.0,4,0.08786864639213048,1
NFC,2011104760.0,5,0.08841736337269175,1
NFC,2011104760.0,6,0.08875881678689397,1
NFC,2011104760.0,7,0.0889068297446034,1
NFC,2011104760.0,8,0.08897133005285401,1
NFC,2011104760.0,9,0.08900587556661729,1
NFC,2011104760.0,10,0.08902267877676878,1
NFC,2011104760.0,11,0.08903114699454336,1
NFC,2011104760.0,12,0.08903557358434412,1
NFC,1002102428.0,1,0.5333304845407278,1
NFC,1002102428.0,2,0.5333321400745085,1
NFC,1002102428.0,3,0.5333326687765957,1
NFC,1002102428.0,4,0.533333055070002,1
NFC,1002102428.0,5,0.533333185249441,1
NFC,1002102428.0,6,0.5333332566135893,1
NFC,1002102428.0,7,0.5333332979731795,1
NFC,1002102428.0,8,0.5333333143428048,1
NFC,1002102428.0,9,0.5333317291374412,1
NFC,1002102428.0,10,0.533330856754041,1
NFC,1002102428.0,11,0.5333304347680682,1
NFC,1002102428.0,12,0.5333302173687696,1
NFC,1005102194.0,1,0.24156840429970808,1
NFC,1005102194.0,2,0.24548953283934308,1
NFC,1005102194.0,3,0.24748791162705244,1
NFC,1005102194.0,4,0.24894827557955068,1
NFC,1005102194.0,5,0.24944033657481807,1
NFC,1005102194.0,6,0.2497100726316524,1
NFC,1005102194.0,7,0.24986638183234866,1
NFC,1005102194.0,8,0.2499282664140926,1
NFC,1005102194.0,9,0.24996257891681034,1
NFC,1005102194.0,10,0.24998145616098957,1
NFC,1005102194.0,11,0.24999059051907688,1
NFC,1005102194.0,12,0.24999529520895553,1
NFC,1006102426.0,1,1.060112484813928,1
NFC,1006102426.0,2,1.0569603674694432,1
NFC,1006102426.0,3,1.055353431930792,1
NFC,1006102426.0,4,1.054179091437679,1
NFC,1006102426.0,5,1.0537833963956582,1
NFC,1006102426.0,6,1.0535664789101118,1
NFC,1006102426.0,7,1.053440782685347,1
NFC,1006102426.0,8,1.053391019751108,1
NFC,1006102426.0,9,1.0533618326672685,1
NFC,1006102426.0,10,1.0533457744236197,1
NFC,1006102426.0,11,1.0533380043261558,1
NFC,1006102426.0,12,1.0533340021796205,1
NFC,1006102427.0,1,3.2000379610650787,1
NFC,1006102427.0,2,3.210666618515649,1
NFC,1006102427.0,3,3.2502278042339547,1
NFC,1006102427.0,4,3.279176137151807,1
NFC,1006102427.0,5,3.2889178716382124,1
NFC,1006102427.0,6,3.2942552376189376,1
NFC,1006102427.0,7,3.297353196343077,1
NFC,1006102427.0,8,3.2985784379823926,1
NFC,1006102427.0,9,3.299258842938588,1
NFC,1006102427.0,10,3.29963265343459,1
NFC,1006102427.0,11,3.299813600657473,1
NFC,1006102427.0,12,3.299906818112054,1
NFC,1006102429.0,1,3.200055015815803,1
