,FACTCode,COMP_ITEM_CODE,MthNum,RM Cost,retain_flag,Available_1_to_12
7053,NFC,1001101108.0,10,3.2038726668837803,1.0,True
7054,NFC,1001101108.0,11,3.185238550693069,1.0,True
7055,NFC,1001101108.0,12,3.163104609100033,1.0,True
7056,NFC,1001101111.0,1,0.8582825772701825,1.0,True
7057,NFC,1001101111.0,2,0.8582826019121225,1.0,True
7058,NFC,1001101111.0,3,0.8582826389435821,1.0,True
7059,NFC,1001101111.0,4,0.8611640268161525,1.0,True
7060,NFC,1001101111.0,5,0.8635132584479708,1.0,True
7061,NFC,1001101111.0,6,0.8651008018537257,1.0,True
7062,NFC,1001101111.0,7,0.8657911992130003,1.0,True
7063,NFC,1001101111.0,8,0.8661426459440381,1.0,True
7064,NFC,1001101111.0,9,0.8662963528896737,1.0,True
7065,NFC,1001101111.0,10,0.8663738953404762,1.0,True
7066,NFC,1001101111.0,11,0.8664118014341097,1.0,True
7067,NFC,1001101111.0,12,0.8664319007244801,1.0,True
7068,NFC,1001101112.0,1,4.8046817424051245,1.0,True
7069,NFC,1001101112.0,2,4.719335912542031,1.0,True
7070,NFC,1001101112.0,3,4.64115367223069,1.0,True
7071,NFC,1001101112.0,4,4.599977967024227,1.0,True
7072,NFC,1001101112.0,5,4.579349346901742,1.0,True
7073,NFC,1001101112.0,6,4.572232089930135,1.0,True
7074,NFC,1001101112.0,7,4.5668011307304885,1.0,True
7075,NFC,1001101112.0,8,4.564733910365316,1.0,True
7076,NFC,1001101112.0,9,4.563581498994422,1.0,True
7077,NFC,1001101112.0,10,4.563023511539917,1.0,True
7078,NFC,1001101112.0,11,4.56278262204326,1.0,True
7079,NFC,1001101112.0,12,4.562641785300635,1.0,True
7080,NFC,1001101115.0,1,4.270875733226561,1.0,True
7081,NFC,1001101115.0,2,4.270875733226562,1.0,True
7082,NFC,1001101115.0,3,4.270875733226562,1.0,True
7083,NFC,1001101115.0,4,4.270875733226561,1.0,True
7084,NFC,1001101115.0,5,4.270875733226562,1.0,True
7085,NFC,1001101115.0,6,4.270875733226562,1.0,True
7086,NFC,1001101115.0,7,4.270875733226562,1.0,True
7087,NFC,1001101115.0,8,4.270875733226562,1.0,True
7088,NFC,1001101115.0,9,4.270875733226562,1.0,True
7089,NFC,1001101115.0,10,4.270875733226562,1.0,True
7090,NFC,1001101115.0,11,4.270875733226562,1.0,True
7091,NFC,1001101115.0,12,4.270875733226562,1.0,True
7092,NFC,1001101121.0,1,2.75662038373071,1.0,True
7093,NFC,1001101121.0,2,2.7566203920007912,1.0,True
7094,NFC,1001101121.0,3,2.756620400585635,1.0,True
7095,NFC,1001101121.0,4,2.756620409494431,1.0,True
7096,NFC,1001101121.0,5,2.7566204186292773,1.0,True
7097,NFC,1001101121.0,6,2.756620427998648,1.0,True
7098,NFC,1001101121.0,7,2.756620437706027,1.0,True
7099,NFC,1001101121.0,8,2.7566204476861538,1.0,True
7100,NFC,1001101121.0,9,2.7566204579801283,1.0,True
7101,NFC,1001101121.0,10,2.756620468592454,1.0,True
7102,NFC,1001101121.0,11,2.756620479532619,1.0,True
7103,NFC,1001101121.0,12,2.756620490791612,1.0,True
7104,NFC,1001101123.0,1,0.6971548438366889,1.0,True
7105,NFC,1001101123.0,2,0.6863712050862012,1.0,True
7106,NFC,1001101123.0,3,0.6804195560656028,1.0,True
7107,NFC,1001101123.0,4,0.6769919069823261,1.0,True
7108,NFC,1001101123.0,5,0.6625746897463775,1.0,True
7109,NFC,1001101123.0,6,0.6519624300316119,1.0,True
7110,NFC,1001101123.0,7,0.6439468527207373,1.0,True
7111,NFC,1001101123.0,8,0.6379470465628183,1.0,True
7112,NFC,1001101123.0,9,0.6335191208607195,1.0,True
7113,NFC,1001101123.0,10,0.6301801923950769,1.0,True
7114,NFC,1001101123.0,11,0.6276450994500349,1.0,True
7115,NFC,1001101123.0,12,0.6257363460838393,1.0,True
7116,NFC,1001101127.0,1,2.974761772663224,1.0,True
7117,NFC,1001101127.0,2,2.969781359110392,1.0,True
7118,NFC,1001101127.0,3,2.9662120924557023,1.0,True
7119,NFC,1001101127.0,4,2.938495431217103,1.0,True
7120,NFC,1001101127.0,5,2.8915345184099515,1.0,True
7121,NFC,1001101127.0,6,2.845925360670385,1.0,True
7122,NFC,1001101127.0,7,2.801579157733852,1.0,True
7123,NFC,1001101127.0,8,2.757832074745444,1.0,True
7124,NFC,1001101127.0,9,2.7273474097630093,1.0,True
7125,NFC,1001101127.0,10,2.705025309552011,1.0,True
7126,NFC,1001101127.0,11,2.6894904097463983,1.0,True
7127,NFC,1001101127.0,12,2.671038539509486,1.0,True
7128,NFC,1001101130.0,1,2.8688900096349306,1.0,True
7129,NFC,1001101130.0,2,2.848606762150369,1.0,True
7130,NFC,1001101130.0,3,2.839404351689921,1.0,True
7131,NFC,1001101130.0,4,2.833997479007906,1.0,True
7132,NFC,1001101130.0,5,2.831891229326464,1.0,True
7133,NFC,1001101130.0,6,2.83062883932188,1.0,True
7134,NFC,1001101130.0,7,2.829919198068099,1.0,True
7135,NFC,1001101130.0,8,2.829578416933172,1.0,True
7136,NFC,1001101130.0,9,2.8294550997339325,1.0,True
7137,NFC,1001101130.0,10,2.829386375944463,1.0,True
7138,NFC,1001101130.0,11,2.8293540466147173,1.0,True
7139,NFC,1001101130.0,12,2.8293330904900293,1.0,True
7140,NFC,1001101139.0,1,3.559801866577672,1.0,True
7141,NFC,1001101139.0,2,3.559801866577672,1.0,True
7142,NFC,1001101139.0,3,3.559801866577672,1.0,True
7143,NFC,1001101139.0,4,3.559801866577672,1.0,True
7144,NFC,1001101139.0,5,3.559801866577672,1.0,True
7145,NFC,1001101139.0,6,3.559801866577672,1.0,True
7146,NFC,1001101139.0,7,3.559801866577672,1.0,True
7147,NFC,1001101139.0,8,3.559801866577672,1.0,True
7148,NFC,1001101139.0,9,3.559801866577672,1.0,True
7149,NFC,1001101139.0,10,3.559801866577672,1.0,True
7150,NFC,1001101139.0,11,3.559801866577672,1.0,True
7151,NFC,1001101139.0,12,3.559801866577672,1.0,True
7152,NFC,1001101140.0,1,5.907776179330565,1.0,True
7153,NFC,1001101140.0,2,5.930423413099214,1.0,True
7154,NFC,1001101140.0,3,5.945881538732164,1.0,True
7155,NFC,1001101140.0,4,5.955944861544668,1.0,True
7156,NFC,1001101140.0,5,5.962373661598859,1.0,True
7157,NFC,1001101140.0,6,5.965134705258014,1.0,True
7158,NFC,1001101140.0,7,5.966605542288466,1.0,True
7159,NFC,1001101140.0,8,5.967290890188958,1.0,True
7160,NFC,1001101140.0,9,5.967629347211627,1.0,True
7161,NFC,1001101140.0,10,5.967792964985306,1.0,True
7162,NFC,1001101140.0,11,5.96786684143985,1.0,True
7163,NFC,1001101140.0,12,5.967909160645325,1.0,True
7164,NFC,1001102065.0,1,0.7470871210601465,1.0,True
7165,NFC,1001102065.0,2,0.7470878633051151,1.0,True
7166,NFC,1001102065.0,3,0.7470887634544062,1.0,True
7167,NFC,1001102065.0,4,0.747089887122532,1.0,True
7168,NFC,1001102065.0,5,0.7470912947119714,1.0,True
7169,NFC,1001102065.0,6,0.7470934286871462,1.0,True
7170,NFC,1001102065.0,7,0.7546136511197219,1.0,True
7171,NFC,1001102065.0,8,0.7688282951067278,1.0,True
7172,NFC,1001102065.0,9,0.7733531987033386,1.0,True
7173,NFC,1001102065.0,10,0.7759840102718649,1.0,True
7174,NFC,1001102065.0,11,0.7773510634845449,1.0,True
7175,NFC,1001102065.0,12,0.7780074065577623,1.0,True
7176,NFC,1001102071.0,1,8.873627836865062,1.0,True
7177,NFC,1001102071.0,2,8.873982902624181,1.0,True
7178,NFC,1001102071.0,3,8.874433974953073,1.0,True
7179,NFC,1001102071.0,4,8.875050841116328,1.0,True
7180,NFC,1001102071.0,5,8.910368821132856,1.0,True
7181,NFC,1001102071.0,6,9.006726077443634,1.0,True
7182,NFC,1001102071.0,7,9.053693622497004,1.0,True
7183,NFC,1001102071.0,8,9.076887025704217,1.0,True
7184,NFC,1001102071.0,9,9.088562229728428,1.0,True
7185,NFC,1001102071.0,10,9.094270206109003,1.0,True
7186,NFC,1001102071.0,11,9.097071892350632,1.0,True
7187,NFC,1001102071.0,12,9.098537858660436,1.0,True
7188,NFC,1001102072.0,1,0.8863633508942504,1.0,True
7189,NFC,1001102072.0,2,0.8863655343532153,1.0,True
7190,NFC,1001102072.0,3,0.8863681505810365,1.0,True
7191,NFC,1001102072.0,4,0.8863713398442586,1.0,True
7192,NFC,1001102072.0,5,0.8863752553218075,1.0,True
7193,NFC,1001102072.0,6,0.886380815818457,1.0,True
7194,NFC,1001102072.0,7,0.8863877154897072,1.0,True
7195,NFC,1001102072.0,8,0.8957748509888163,1.0,True
7196,NFC,1001102072.0,9,0.9144005563292804,1.0,True
7197,NFC,1001102072.0,10,0.9239260560146972,1.0,True
7198,NFC,1001102072.0,11,0.9286959034872122,1.0,True
7199,NFC,1001102072.0,12,0.9310736224729464,1.0,True
7200,NFC,1001102080.0,1,5.508458898141,1.0,True
7201,NFC,1001102080.0,2,5.508494191884538,1.0,True
7202,NFC,1001102080.0,3,5.508529472623883,1.0,True
7203,NFC,1001102080.0,4,5.50856474036622,1.0,True
7204,NFC,1001102080.0,5,5.508599995118727,1.0,True
7205,NFC,1001102080.0,6,5.508635236888583,1.0,True
7206,NFC,1001102080.0,7,5.508670465682957,1.0,True
7207,NFC,1001102080.0,8,5.508705681509013,1.0,True
7208,NFC,1001102080.0,9,5.50874088437391,1.0,True
7209,NFC,1001102080.0,10,5.508776074284802,1.0,True
7210,NFC,1001102080.0,11,5.508811251248841,1.0,True
7211,NFC,1001102080.0,12,5.508846668625923,1.0,True
7212,NFC,1001102616.0,1,6.211800043630083,1.0,True
7213,NFC,1001102616.0,2,6.211828782140697,1.0,True
7214,NFC,1001102616.0,3,6.211867297874453,1.0,True
7215,NFC,1001102616.0,4,6.211923227987337,1.0,True
7216,NFC,1001102616.0,5,6.254470911941223,1.0,True
7217,NFC,1001102616.0,6,6.275303929282435,1.0,True
7218,NFC,1001102616.0,7,6.287477422543303,1.0,True
7219,NFC,1001102616.0,8,6.293969394084404,1.0,True
7220,NFC,1001102616.0,9,6.29709861735148,1.0,True
7221,NFC,1001102616.0,10,6.298505770445495,1.0,True
7222,NFC,1001102616.0,11,6.299227067304885,1.0,True
7223,NFC,1001102616.0,12,6.299613509045623,1.0,True
7224,NFC,1001102619.0,1,0.0002666666666666667,1.0,True
7225,NFC,1001102619.0,2,0.0002666666666666667,1.0,True
7226,NFC,1001102619.0,3,0.0002666666666666667,1.0,True
7227,NFC,1001102619.0,4,0.0002666666666666667,1.0,True
7228,NFC,1001102619.0,5,0.0002666666666666667,1.0,True
7229,NFC,1001102619.0,6,0.0002666666666666667,1.0,True
7230,NFC,1001102619.0,7,0.0002666666666666667,1.0,True
7231,NFC,1001102619.0,8,0.0002666666666666667,1.0,True
7232,NFC,1001102619.0,9,0.0002666666666666667,1.0,True
7233,NFC,1001102619.0,10,0.0002666666666666667,1.0,True
7234,NFC,1001102619.0,11,0.0002666666666666667,1.0,True
7235,NFC,1001102619.0,12,0.0002666666666666667,1.0,True
7236,NFC,1001102621.0,1,2.5992107372323505,1.0,True
7237,NFC,1001102621.0,2,2.598818691533155,1.0,True
7238,NFC,1001102621.0,3,2.5986534110775183,1.0,True
7239,NFC,1001102621.0,4,2.598516216119475,1.0,True
7240,NFC,1001102621.0,5,2.5984794321278666,1.0,True
7241,NFC,1001102621.0,6,2.5984675135171984,1.0,True
7242,NFC,1001102621.0,7,2.598454396714601,1.0,True
7243,NFC,1001102621.0,8,2.5984491825298144,1.0,True
7244,NFC,1001102621.0,9,2.598446530008791,1.0,True
7245,NFC,1001102621.0,10,2.598445157364821,1.0,True
7246,NFC,1001102621.0,11,2.598444518018148,1.0,True
7247,NFC,1001102621.0,12,2.598444146096336,1.0,True
7248,NFC,1001102623.0,1,5.720014869942493,1.0,True
7249,NFC,1001102623.0,2,5.720030441389112,1.0,True
7250,NFC,1001102623.0,3,5.720047152945546,1.0,True
7251,NFC,1001102623.0,4,5.720064720619163,1.0,True
7252,NFC,1001102623.0,5,5.720084878489495,1.0,True
7253,NFC,1001102623.0,6,5.720111267575721,1.0,True
7254,NFC,1001102623.0,7,5.720141109014135,1.0,True
7255,NFC,1001102623.0,8,5.720194137451792,1.0,True
7256,NFC,1001102623.0,9,5.723311025883419,1.0,True
7257,NFC,1001102623.0,10,5.833695581779758,1.0,True
7258,NFC,1001102623.0,11,5.841491791925866,1.0,True
7259,NFC,1001102623.0,12,5.845745847282027,1.0,True
7260,NFC,1001102625.0,1,5.227933813059844,1.0,True
7261,NFC,1001102625.0,2,5.286902567106716,1.0,True
7262,NFC,1001102625.0,3,5.323952426146564,1.0,True
7263,NFC,1001102625.0,4,5.3448524094955525,1.0,True
7264,NFC,1001102625.0,5,5.351774084412927,1.0,True
7265,NFC,1001102625.0,6,5.356100316290185,1.0,True
7266,NFC,1001102625.0,7,5.358118929270091,1.0,True
7267,NFC,1001102625.0,8,5.359032492942641,1.0,True
7268,NFC,1001102625.0,9,5.359517315157597,1.0,True
7269,NFC,1001102625.0,10,5.3597785471881405,1.0,True
7270,NFC,1001102625.0,11,5.3598952664638855,1.0,True
7271,NFC,1001102625.0,12,5.359947631396909,1.0,True
7272,NFC,1001102626.0,1,5.284517947491894,1.0,True
7273,NFC,1001102626.0,2,5.0903470814549285,1.0,True
7274,NFC,1001102626.0,3,4.968512444093577,1.0,True
7275,NFC,1001102626.0,4,4.899705617798079,1.0,True
7276,NFC,1001102626.0,5,4.877022079578496,1.0,True
7277,NFC,1001102626.0,6,4.862667455682966,1.0,True
7278,NFC,1001102626.0,7,4.856162706162007,1.0,True
7279,NFC,1001102626.0,8,4.85317675463457,1.0,True
7280,NFC,1001102626.0,9,4.85158622382955,1.0,True
7281,NFC,1001102626.0,10,4.850716121185964,1.0,True
7282,NFC,1001102626.0,11,4.850339536456306,1.0,True
7283,NFC,1001102626.0,12,4.850169770868963,1.0,True
7284,NFC,1001103024.0,1,0.7401937543432141,1.0,True
7285,NFC,1001103024.0,2,0.7500826712531833,1.0,True
7286,NFC,1001103024.0,3,0.7545090006764192,1.0,True
7287,NFC,1001103024.0,4,0.7575480318695395,1.0,True
7288,NFC,1001103024.0,5,0.758803095371227,1.0,True
7289,NFC,1001103024.0,6,0.7593271351583574,1.0,True
7290,NFC,1001103024.0,7,0.7596897844514708,1.0,True
7291,NFC,1001103024.0,8,0.7598451757595305,1.0,True
7292,NFC,1001103024.0,9,0.7599215972597755,1.0,True
7293,NFC,1001103024.0,10,0.7599615937845847,1.0,True
7294,NFC,1001103024.0,11,0.7599802599533818,1.0,True
7295,NFC,1001103024.0,12,0.7599901299611407,1.0,True
7296,NFC,1002102047.0,1,0.839716161268753,1.0,True
7297,NFC,1002102047.0,2,0.8397068221181802,1.0,True
7298,NFC,1002102047.0,3,0.8385867483147015,1.0,True
7299,NFC,1002102047.0,4,0.8172798746534216,1.0,True
7300,NFC,1002102047.0,5,0.8085807523301636,1.0,True
7301,NFC,1002102047.0,6,0.8048038957075102,1.0,True
7302,NFC,1002102047.0,7,0.8022967000452845,1.0,True
7303,NFC,1002102047.0,8,0.8011549940967475,1.0,True
7304,NFC,1002102047.0,9,0.8201086921272731,1.0,True
7305,NFC,1002102047.0,10,0.8302912911148386,1.0,True
7306,NFC,1002102047.0,11,0.834736240087763,1.0,True
7307,NFC,1002102047.0,12,0.8373675831217071,1.0,True
7308,NFC,1002102073.0,1,0.4717196041527343,1.0,True
7309,NFC,1002102073.0,2,0.4717163843887934,1.0,True
7310,NFC,1002102073.0,3,0.4687193624288583,1.0,True
7311,NFC,1002102073.0,4,0.4599164948770833,1.0,True
7312,NFC,1002102073.0,5,0.4565977557645763,1.0,True
7313,NFC,1002102073.0,6,0.4552960711045223,1.0,True
7314,NFC,1002102073.0,7,0.4542264321237642,1.0,True
7315,NFC,1002102073.0,8,0.4537942632324555,1.0,True
7316,NFC,1002102073.0,9,0.4627237087199145,1.0,True
7317,NFC,1002102073.0,10,0.4676405298586512,1.0,True
7318,NFC,1002102073.0,11,0.4696476078748895,1.0,True
7319,NFC,1002102073.0,12,0.4708238074248416,1.0,True
7320,NFC,1002102074.0,1,0.4533300224776198,1.0,True
7321,NFC,1002102074.0,2,0.453330050563682,1.0,True
7322,NFC,1002102074.0,3,0.453330075587064,1.0,True
7323,NFC,1002102074.0,4,0.4533301022199394,1.0,True
7324,NFC,1002102074.0,5,0.4533301304279138,1.0,True
7325,NFC,1002102074.0,6,0.4533301601835959,1.0,True
7326,NFC,1002102074.0,7,0.4533301917083562,1.0,True
7327,NFC,1002102074.0,8,0.4533302255586294,1.0,True
7328,NFC,1002102074.0,9,0.4533302229981825,1.0,True
7329,NFC,1002102074.0,10,0.4533302202337113,1.0,True
7330,NFC,1002102074.0,11,0.4533302171913899,1.0,True
7331,NFC,1002102074.0,12,0.4533302138030576,1.0,True
7332,NFC,1002102075.0,1,0.4533333333219999,1.0,True
7333,NFC,1002102075.0,2,0.453333336406858,1.0,True
7334,NFC,1002102075.0,3,0.4533333363907519,1.0,True
7335,NFC,1002102075.0,4,0.4533333363743512,1.0,True
7336,NFC,1002102075.0,5,0.453333336356632,1.0,True
7337,NFC,1002102075.0,6,0.4533333363384894,1.0,True
7338,NFC,1002102075.0,7,0.4533333363199653,1.0,True
7339,NFC,1002102075.0,8,0.4533333363016675,1.0,True
7340,NFC,1002102075.0,9,0.4533333362835917,1.0,True
7341,NFC,1002102075.0,10,0.4533333362650246,1.0,True
7342,NFC,1002102075.0,11,0.4533333362459353,1.0,True
7343,NFC,1002102075.0,12,0.4533333362242925,1.0,True
7344,NFC,1002102428.0,1,0.5333304845407278,1.0,True
7345,NFC,1002102428.0,2,0.5333321400745085,1.0,True
7346,NFC,1002102428.0,3,0.5333326687765957,1.0,True
7347,NFC,1002102428.0,4,0.533333055070002,1.0,True
7348,NFC,1002102428.0,5,0.533333185249441,1.0,True
7349,NFC,1002102428.0,6,0.5333332566135893,1.0,True
7350,NFC,1002102428.0,7,0.5333332979731795,1.0,True
7351,NFC,1002102428.0,8,0.5333333143428048,1.0,True
7352,NFC,1002102428.0,9,0.5333317291374412,1.0,True
7353,NFC,1002102428.0,10,0.533330856754041,1.0,True
7354,NFC,1002102428.0,11,0.5333304347680682,1.0,True
7355,NFC,1002102428.0,12,0.5333302173687696,1.0,True
7356,NFC,1003102405.0,1,5.866353107375325,1.0,True
7357,NFC,1003102405.0,2,5.866045605857894,1.0,True
7358,NFC,1003102405.0,3,5.865738674168891,1.0,True
7359,NFC,1003102405.0,4,5.865432281461519,1.0,True
7360,NFC,1003102405.0,5,5.865126514318228,1.0,True
7361,NFC,1003102405.0,6,5.8648213193031085,1.0,True
7362,NFC,1003102405.0,7,5.864516712584225,1.0,True
7363,NFC,1003102405.0,8,5.864212747133015,1.0,True
7364,NFC,1003102405.0,9,5.86390936409833,1.0,True
7365,NFC,1003102405.0,10,5.863606544812335,1.0,True
7366,NFC,1003102405.0,11,5.86330431817768,1.0,True
7367,NFC,1003102405.0,12,5.863002633163704,1.0,True
7368,NFC,1004102092.0,1,5.272014959873134,1.0,True
7369,NFC,1004102092.0,2,5.272035186803989,1.0,True
7370,NFC,1004102092.0,3,5.290813686283434,1.0,True
7371,NFC,1004102092.0,4,5.31895471128603,1.0,True
7372,NFC,1004102092.0,5,5.336140711729227,1.0,True
7373,NFC,1004102092.0,6,5.342622744303646,1.0,True
7374,NFC,1004102092.0,7,5.346537274914031,1.0,True
7375,NFC,1004102092.0,8,5.348227809389279,1.0,True
7376,NFC,1004102092.0,9,5.3491296108737085,1.0,True
7377,NFC,1004102092.0,10,5.349569206207688,1.0,True
7378,NFC,1004102092.0,11,5.349780458790126,1.0,True
7379,NFC,1004102092.0,12,5.349890217756345,1.0,True
7380,NFC,1005102057.0,1,1.1407793721457455,1.0,True
7381,NFC,1005102057.0,2,1.1892723387359638,1.0,True
7382,NFC,1005102057.0,3,1.2093475618008134,1.0,True
7383,NFC,1005102057.0,4,1.2165098581187577,1.0,True
7384,NFC,1005102057.0,5,1.2179075982313123,1.0,True
7385,NFC,1005102057.0,6,1.2186348925278716,1.0,True
7386,NFC,1005102057.0,7,1.2192050653174449,1.0,True
7387,NFC,1005102057.0,8,1.219502580654855,1.0,True
7388,NFC,1005102057.0,9,1.2112712044332994,1.0,True
7389,NFC,1005102057.0,10,1.2041254453535384,1.0,True
7390,NFC,1005102057.0,11,1.1997740078549102,1.0,True
7391,NFC,1005102057.0,12,1.1973870026393263,1.0,True
7392,NFC,1005102133.0,1,5.7823113622135125,1.0,True
7393,NFC,1005102133.0,2,5.782331506244919,1.0,True
7394,NFC,1005102133.0,3,5.782353429918642,1.0,True
7395,NFC,1005102133.0,4,5.782377479684986,1.0,True
7396,NFC,1005102133.0,5,5.782403781589046,1.0,True
7397,NFC,1005102133.0,6,5.782433017168989,1.0,True
7398,NFC,1005102133.0,7,5.782466446615039,1.0,True
7399,NFC,1005102133.0,8,5.782504535358288,1.0,True
7400,NFC,1005102133.0,9,5.7825502053061175,1.0,True
7401,NFC,1005102133.0,10,5.78260772181941,1.0,True
7402,NFC,1005102133.0,11,5.782684205175401,1.0,True
7403,NFC,1005102133.0,12,5.909470235817628,1.0,True
7404,NFC,1005102162.0,1,31.70236657556956,1.0,True
7405,NFC,1005102162.0,2,31.69799787217843,1.0,True
7406,NFC,1005102162.0,3,31.693234156844863,1.0,True
7407,NFC,1005102162.0,4,31.687897839618543,1.0,True
7408,NFC,1005102162.0,5,31.681970874258568,1.0,True
7409,NFC,1005102162.0,6,31.67466800861084,1.0,True
7410,NFC,1005102162.0,7,31.66626235987271,1.0,True
7411,NFC,1005102162.0,8,31.656312297511207,1.0,True
7412,NFC,1005102162.0,9,31.642023939002957,1.0,True
7413,NFC,1005102162.0,10,31.622821962941792,1.0,True
7414,NFC,1005102162.0,11,30.99711073625045,1.0,True
7415,NFC,1005102162.0,12,29.67831133560835,1.0,True
7416,NFC,1005102191.0,1,4.754401372132747,1.0,True
7417,NFC,1005102191.0,2,4.793994857978437,1.0,True
7418,NFC,1005102191.0,3,4.895935886051461,1.0,True
7419,NFC,1005102191.0,4,4.972133512798462,1.0,True
7420,NFC,1005102191.0,5,5.016468158134152,1.0,True
7421,NFC,1005102191.0,6,5.030785205558153,1.0,True
7422,NFC,1005102191.0,7,5.041079853520895,1.0,True
7423,NFC,1005102191.0,8,5.045437664889125,1.0,True
7424,NFC,1005102191.0,9,5.047655606497488,1.0,True
7425,NFC,1005102191.0,10,5.04878229418726,1.0,True
7426,NFC,1005102191.0,11,5.049364177786403,1.0,True
7427,NFC,1005102191.0,12,5.04968195128532,1.0,True
7428,NFC,1005102193.0,1,2.4945924493995584,1.0,True
7429,NFC,1005102193.0,2,2.5404344839455786,1.0,True
7430,NFC,1005102193.0,3,2.564761137667216,1.0,True
7431,NFC,1005102193.0,4,2.5864667033390805,1.0,True
7432,NFC,1005102193.0,5,2.5931786788707263,1.0,True
7433,NFC,1005102193.0,6,2.5965535944216094,1.0,True
7434,NFC,1005102193.0,7,2.5983221231644835,1.0,True
7435,NFC,1005102193.0,8,2.5991764189141877,1.0,True
7436,NFC,1005102193.0,9,2.5995810590717268,1.0,True
7437,NFC,1005102193.0,10,2.5997887315910817,1.0,True
7438,NFC,1005102193.0,11,2.599891660095272,1.0,True
7439,NFC,1005102193.0,12,2.599945824348272,1.0,True
7440,NFC,1005102194.0,1,0.241568404299708,1.0,True
7441,NFC,1005102194.0,2,0.245489532839343,1.0,True
7442,NFC,1005102194.0,3,0.2474879116270524,1.0,True
7443,NFC,1005102194.0,4,0.2489482755795506,1.0,True
7444,NFC,1005102194.0,5,0.249440336574818,1.0,True
7445,NFC,1005102194.0,6,0.2497100726316524,1.0,True
7446,NFC,1005102194.0,7,0.2498663818323486,1.0,True
7447,NFC,1005102194.0,8,0.2499282664140926,1.0,True
7448,NFC,1005102194.0,9,0.2499625789168103,1.0,True
7449,NFC,1005102194.0,10,0.2499814561609895,1.0,True
7450,NFC,1005102194.0,11,0.2499905905190768,1.0,True
7451,NFC,1005102194.0,12,0.2499952952089555,1.0,True
7452,NFC,1005102205.0,1,3.0450777452298494,1.0,True
7453,NFC,1005102205.0,2,3.045106817033808,1.0,True
7454,NFC,1005102205.0,3,3.0451381167315263,1.0,True
7455,NFC,1005102205.0,4,3.0451718895675146,1.0,True
7456,NFC,1005102205.0,5,3.0452075182970555,1.0,True
7457,NFC,1005102205.0,6,3.0452451924655453,1.0,True
7458,NFC,1005102205.0,7,3.0452860025614163,1.0,True
7459,NFC,1005102205.0,8,3.045329469365113,1.0,True
7460,NFC,1005102205.0,9,3.0453763677570844,1.0,True
7461,NFC,1005102205.0,10,3.0454270630627622,1.0,True
7462,NFC,1005102205.0,11,3.0454820033997256,1.0,True
7463,NFC,1005102205.0,12,3.045541532654626,1.0,True
7464,NFC,1005102227.0,1,40.58385380773852,1.0,True
7465,NFC,1005102227.0,2,40.58452406962359,1.0,True
7466,NFC,1005102227.0,3,40.58542761698747,1.0,True
7467,NFC,1005102227.0,4,40.5865773623886,1.0,True
7468,NFC,1005102227.0,5,40.58808137003884,1.0,True
7469,NFC,1005102227.0,6,40.7640304668326,1.0,True
7470,NFC,1005102227.0,7,40.8732149641327,1.0,True
7471,NFC,1005102227.0,8,40.93398257061666,1.0,True
7472,NFC,1005102227.0,9,40.967322878126986,1.0,True
7473,NFC,1005102227.0,10,40.98435676625787,1.0,True
7474,NFC,1005102227.0,11,40.99366343208232,1.0,True
7475,NFC,1005102227.0,12,40.99683392790645,1.0,True
7476,NFC,1005102284.0,1,10.371315430359116,1.0,True
7477,NFC,1005102284.0,2,10.373886987740477,1.0,True
7478,NFC,1005102284.0,3,10.37770149166251,1.0,True
7479,NFC,1005102284.0,4,10.714871923068296,1.0,True
7480,NFC,1005102284.0,5,11.229848599108198,1.0,True
7481,NFC,1005102284.0,6,11.432946900184271,1.0,True
7482,NFC,1005102284.0,7,11.573137253270822,1.0,True
7483,NFC,1005102284.0,8,11.624908914146465,1.0,True
7484,NFC,1005102284.0,9,11.65260530915602,1.0,True
7485,NFC,1005102284.0,10,11.667329820348222,1.0,True
7486,NFC,1005102284.0,11,11.67358145882934,1.0,True
7487,NFC,1005102284.0,12,11.677246014715251,1.0,True
7488,NFC,1005102393.0,1,47.787303155641865,1.0,True
7489,NFC,1005102393.0,2,47.78977609393268,1.0,True
7490,NFC,1005102393.0,3,47.79221464076591,1.0,True
7491,NFC,1005102393.0,4,47.79461835167365,1.0,True
7492,NFC,1005102393.0,5,47.79698757274394,1.0,True
7493,NFC,1005102393.0,6,47.79932491187788,1.0,True
7494,NFC,1005102393.0,7,47.80163092974951,1.0,True
7495,NFC,1005102393.0,8,47.80390606028012,1.0,True
7496,NFC,1005102393.0,9,47.80615070714874,1.0,True
7497,NFC,1005102393.0,10,47.80836652282705,1.0,True
7498,NFC,1005102393.0,11,47.81055480425371,1.0,True
7499,NFC,1005102393.0,12,47.81271533653896,1.0,True
7500,NFC,1006102001.0,1,2.814413424545431,1.0,True
7501,NFC,1006102001.0,2,2.822801862757041,1.0,True
7502,NFC,1006102001.0,3,2.828050888409998,1.0,True
7503,NFC,1006102001.0,4,2.8305501265871467,1.0,True
7504,NFC,1006102001.0,5,2.831571742068008,1.0,True
7505,NFC,1006102001.0,6,2.832182758583209,1.0,True
7506,NFC,1006102001.0,7,2.8325016871292727,1.0,True
7507,NFC,1006102001.0,8,2.832647491780219,1.0,True
7508,NFC,1006102001.0,9,2.8327200791551177,1.0,True
7509,NFC,1006102001.0,10,2.832757509746265,1.0,True
7510,NFC,1006102001.0,11,2.832775607769689,1.0,True
