FACTCode,COMP_ITEM_CODE,RM Cost,retain_flag
NFC,1006102094.0,13.952953917155446,12
NFC,1006102097.0,2.7269798660868525,12
NFC,1006102100.0,6.0144696306770165,12
NFC,1006102105.0,24.69131218548739,12
NFC,1006102107.0,3.538286962427095,12
NFC,1006102110.0,1.647794812217664,12
NFC,1006102119.0,4.06354758662966,12
NFC,1006102120.0,3.9173173044017684,12
NFC,1006102124.0,11.13619384530336,12
NFC,1006102131.0,4.396785085443926,12
NFC,1006102132.0,29.204699608429394,12
NFC,1006102136.0,55.23004089920448,12
NFC,1006102140.0,1.7119542211338006,12
NFC,1006102141.0,1.6453291854403194,12
NFC,1006102143.0,17.819059239543098,12
NFC,1006102151.0,4.271554223372834,12
NFC,1006102153.0,20.36987775505379,12
NFC,1006102154.0,4.362791351370093,12
NFC,1006102155.0,12.74792967764722,12
NFC,1006102156.0,9.539948566604016,12
NFC,1006102158.0,20.356814498737034,12
NFC,1006102161.0,3.46692472103002,12
NFC,1006102170.0,2.1868502963575285,12
NFC,1006102171.0,3.0203860825225752,12
NFC,1006102173.0,1.9771100129801864,12
NFC,1006102174.0,1.6194828188608763,12
NFC,1006102177.0,2.0972775447194274,12
NFC,1006102178.0,2.8604450102970893,12
NFC,1006102185.0,9.932581340811451,12
NFC,1006102186.0,8.985260449029544,12
NFC,1006102190.0,9.303706059055749,12
NFC,1006102196.0,1.7091496191562427,12
NFC,1006102198.0,7.068829541339446,12
NFC,1006102200.0,34.718952383055836,12
NFC,1006102204.0,2.177089277921441,12
NFC,1006102208.0,5.229659399869258,12
NFC,1006102212.0,4.923757414843687,12
NFC,1006102213.0,5.552487196624031,12
NFC,1006102217.0,17.95852491255858,12
NFC,1006102220.0,9.539691801273403,12
NFC,1006102223.0,1.184822209439391,12
NFC,1006102224.0,12.942096522491772,12
NFC,1006102226.0,39.6646506197472,12
NFC,1006102231.0,88.1789361684295,12
NFC,1006102232.0,8.002767267639024,12
NFC,1006102242.0,3.9999999999,12
NFC,1006102248.0,7.406868799814828,12
NFC,1006102249.0,37.6851623529218,12
NFC,1006102251.0,3.181260748601101,12
NFC,1006102252.0,2.758874466582027,12
NFC,1006102253.0,2.555313793814758,12
NFC,1006102256.0,2.571174622741121,12
NFC,1006102266.0,1.3344975005222308,12
NFC,1006102267.0,1.1693235762842589,12
NFC,1006102268.0,9.153305287882558,12
NFC,1006102269.0,9.666712904282184,12
NFC,1006102271.0,2.900046082652113,12
NFC,1006102275.0,4.78915762671284,12
NFC,1006102276.0,2.1292664855670163,12
NFC,1006102279.0,4.479999999888,12
NFC,1006102280.0,16.516739324779138,12
NFC,1006102281.0,44.871446479201374,12
NFC,1006102282.0,8.398630317774007,12
NFC,1006102283.0,5.626067867094957,12
NFC,1006102295.0,3.7716000554771854,12
NFC,1006102310.0,20.630411324968822,12
NFC,1006102311.0,5.655141688356575,12
NFC,1006102313.0,7.84477138180388,12
NFC,1006102315.0,10.207485924744812,12
NFC,1006102316.0,2.4006707173347785,12
NFC,1006102317.0,9.72707720807728,12
NFC,1006102318.0,7.208487961933906,12
NFC,1006102319.0,4.519999999886999,12
NFC,1006102320.0,3.6999999999074995,12
NFC,1006102321.0,2.599999999935,12
NFC,1006102322.0,2.84999999992875,12
NFC,1006102324.0,5.540801276278185,12
NFC,1006102325.0,2.3818051824913447,12
NFC,1006102327.0,2.9723203199256916,12
NFC,1006102335.0,6.405069448198726,12
NFC,1006102342.0,35.293333332451006,12
NFC,1006102343.0,25.206634088716072,12
NFC,1006102344.0,9.333420603189909,12
NFC,1006102345.0,6.722204042960221,12
NFC,1006102352.0,10.5962329702096,12
NFC,1006102353.0,23.231278498243167,12
NFC,1006102354.0,2.7155804895875923,12
NFC,1006102365.0,356.6230288197098,12
NFC,1006102367.0,19.04246520437872,12
NFC,1006102375.0,14.577835767613484,12
NFC,1006102376.0,1.9504887955221228,12
NFC,1006102380.0,10.79999999973,12
NFC,1006102392.0,9.549330438355641,12
NFC,1006102394.0,132.87729713352775,12
NFC,1006102397.0,6.889707918802244,12
NFC,1006102398.0,328.7449078293101,12
NFC,1006102399.0,12.33050863538847,12
NFC,1006102400.0,14.559681109917463,12
NFC,1006102401.0,11.81546666637128,12
NFC,1006102402.0,8.614538356713856,12
NFC,1006102403.0,5.907508490180714,12
NFC,1006102404.0,33.791102748959496,12
NFC,1006102408.0,9.859050274012032,12
NFC,1006102409.0,5.267123101486679,12
NFC,1006102410.0,1.7305660072843991,12
NFC,1006102412.0,9.799999999755,12
NFC,1006102415.0,4.2092469543193785,12
NFC,1006102423.0,8.361976324792314,12
NFC,1006102426.0,1.0545138889158943,12
NFC,1006102427.0,3.276485431640985,12
NFC,1006102429.0,3.240901885247745,12
NFC,1006102432.0,12.550456294421997,12
NFC,1006102441.0,2.5593266643203783,12
NFC,1006102442.0,2.173292368169202,12
NFC,1006102462.0,6.999999999825,12
NFC,1006102465.0,9.60698261515346,12
NFC,1006102475.0,49.27457266019093,12
NFC,1006102476.0,15.65400769538973,12
NFC,1006102481.0,2.733366015062547,12
NFC,1006102511.0,3.5336018352548972,12
NFC,1006102559.0,0.00279599999993,12
NFC,1006102560.0,0.0027967999999300003,12
NFC,1006102613.0,381.8334395372162,12
NFC,1006102614.0,368.6616563640384,12
NFC,1006106033.0,5.0143689336066535,12
NFC,1006106037.0,11.84697154891937,12
NFC,1006106038.0,3.9733333173077408,12
NFC,1006106045.0,1.8091042903066048,12
NFC,1006106046.0,2.5932205103164767,12
NFC,1006106047.0,2.3054193487953096,12
NFC,1006106048.0,33.8590142428876,12
NFC,2011104063.0,0.08775207162488956,12
NFC,2011104069.0,0.08536288670303364,12
NFC,2011104088.0,0.084999999997875,12
NFC,2011104111.0,0.15089224322884723,12
NFC,2011104113.0,0.2792937277790743,12
NFC,2011104114.0,0.43222262132821737,12
NFC,2011104115.0,0.2998392631819919,12
NFC,2011104117.0,0.44157902163677126,12
NFC,2011104130.0,0.033947146899017185,12
NFC,2011104134.0,2.1596048248757023,12
NFC,2011104136.0,0.051113170127796766,12
NFC,2011104137.0,0.044335740844335426,12
NFC,2011104138.0,0.3340197746317495,12
NFC,2011104139.0,0.23176896725267374,12
NFC,2011104140.0,0.3258841288804798,12
NFC,2011104143.0,0.3609743458193386,12
NFC,2011104144.0,0.06113117703232576,12
NFC,2011104151.0,0.24899444072809396,12
NFC,2011104154.0,0.07008274528430926,12
NFC,2011104155.0,0.06720007552887246,12
NFC,2011104156.0,0.06711044656786998,12
NFC,2011104157.0,0.0596783270932315,12
NFC,2011104158.0,0.0615275316493463,12
NFC,2011104159.0,0.0439999999988999,12
NFC,2011104164.0,0.058666879874375744,12
NFC,2011104166.0,0.2621984942773032,12
NFC,2011104201.0,0.0089843707489241,12
NFC,2011104202.0,0.04820274473496863,12
NFC,2011104211.0,0.841001087772784,12
NFC,2011104212.0,0.9703103220445294,12
NFC,2011104214.0,0.17046873109426477,12
NFC,2011104215.0,0.06528411195724394,12
NFC,2011104218.0,148.2725190839401,12
NFC,2011104220.0,8.143556640067837,12
NFC,2011104224.0,0.0061747616014145084,12
NFC,2011104235.0,0.11720756063175573,12
NFC,2011104237.0,0.9019172884996601,12
NFC,2011104238.0,0.3966591492841523,12
NFC,2011104245.0,0.04659627479275178,12
NFC,2011104250.0,0.057672547838611005,12
NFC,2011104255.0,79.97556493147688,12
NFC,2011104257.0,0.027512627827657014,12
NFC,2011104258.0,0.028617777236219985,12
NFC,2011104265.0,0.2825467576131612,12
NFC,2011104266.0,0.2456843232714455,12
NFC,2011104269.0,0.09927455005483939,12
NFC,2011104273.0,0.09310730318499873,12
NFC,2011104278.0,0.02336069392361181,12
NFC,2011104282.0,0.026116126072232543,12
NFC,2011104290.0,0.008088974240686208,12
NFC,2011104299.0,0.0825999999979349,12
NFC,2011104301.0,0.5601271109608922,12
NFC,2011104303.0,0.43685624807849793,12
NFC,2011104304.0,0.37326389797513454,12
NFC,2011104306.0,0.2506648960702201,12
NFC,2011104307.0,0.25085119327414396,12
NFC,2011104309.0,0.3819805107319951,12
NFC,2011104311.0,0.6199809129391526,12
NFC,2011104316.0,0.27833171087602987,12
NFC,2011104317.0,0.720742058379577,12
NFC,2011104320.0,0.33856327006630194,12
NFC,2011104323.0,0.2701269736544273,12
NFC,2011104324.0,0.25201748162778953,12
NFC,2011104325.0,0.21385953769997532,12
NFC,2011104326.0,0.492648927798742,12
NFC,2011104328.0,0.21548412145271242,12
NFC,2011104329.0,0.3564126674840367,12
NFC,2011104330.0,0.5364434493797595,12
NFC,2011104331.0,0.3182023741745134,12
NFC,2011104332.0,0.43599708993342023,12
NFC,2011104334.0,0.48346940741442945,12
NFC,2011104338.0,0.33307167081466194,12
NFC,2011104340.0,0.4354721480745698,12
NFC,2011104341.0,0.5480424697971217,12
NFC,2011104345.0,0.2593104213102536,12
NFC,2011104346.0,0.25925180485737226,12
NFC,2011104350.0,0.3298497874430061,12
NFC,2011104351.0,0.2999411738461453,12
NFC,2011104353.0,0.31488655223563106,12
NFC,2011104355.0,0.45249393952268613,12
NFC,2011104356.0,0.29797720239493614,12
NFC,2011104367.0,0.5852205340114603,12
NFC,2011104368.0,0.3093351460151376,12
NFC,2011104384.0,0.35920915908375933,12
NFC,2011104385.0,0.3579573744311319,12
NFC,2011104400.0,5.231186108993451,12
NFC,2011104401.0,0.580479341913584,12
NFC,2011104402.0,0.023386748884536807,12
NFC,2011104403.0,0.015324401153185375,12
NFC,2011104404.0,0.015092795971761082,12
NFC,2011104405.0,0.8871596321861897,12
NFC,2011104406.0,0.025116818665385898,12
NFC,2011104408.0,0.02499620914202055,12
NFC,2011104412.0,0.0085333333331199,12
NFC,2011104414.0,0.02485184927241574,12
NFC,2011104429.0,5.791332234042282,12
NFC,2011104437.0,0.025077275915424677,12
NFC,2011104451.0,0.06216851089404884,12
NFC,2011104463.0,0.04213333333228,12
NFC,2011104465.0,0.025024701216329992,12
NFC,2011104466.0,0.0249265513147694,12
NFC,2011104468.0,0.024549371291062414,12
NFC,2011104469.0,0.0245068031859968,12
NFC,2011104470.0,0.02472815577349485,12
NFC,2011104482.0,0.04213333333228,12
NFC,2011104483.0,0.09346913531640814,12
NFC,2011104484.0,0.02371883227501438,12
NFC,2011104485.0,0.024531924857686408,12
NFC,2011104500.0,0.2774816120007206,12
NFC,2011104501.0,1.2205208858351364,12
NFC,2011104502.0,0.040075321290709016,12
NFC,2011104509.0,0.0250840532406435,12
NFC,2011104528.0,0.0237055466494272,12
NFC,2011104531.0,0.06166685395766231,12
NFC,2011104546.0,0.02519999999937,12
NFC,2011104579.0,0.0233182118447933,12
NFC,2011104598.0,1546.13333329468,12
NFC,2011104660.0,0.1099999999972499,12
NFC,2011104661.0,0.1357439999966064,12
NFC,2011104662.0,0.13048004468856245,12
NFC,2011104670.0,0.12599999999685,12
NFC,2011104760.0,0.08793487281707242,12
NFC,2011104777.0,0.06019999999849499,12
NFC,2011104805.0,0.0213461372512691,12
NFC,2011104821.0,0.10871770370284813,12
NFC,2011104830.0,0.06303435465962183,12
NFC,2011104832.0,2.1131987138646133,12
NFC,2011104837.0,0.05310267736711389,12
NFC,2011104843.0,0.13753072033012373,12
NFC,2011104844.0,0.3192619167192754,12
NFC,2011104845.0,0.3386329059980721,12
NFC,2011104874.0,0.15232918897933762,12
NFC,2011104888.0,0.0314999999992125,12
NFC,2011104891.0,0.09999999999749999,12
NFC,2011104893.0,0.11999999999699995,12
NFC,2011104921.0,0.08530644400984673,12
NFC,2011104922.0,0.3294445102761655,12
NFC,2011104924.0,0.44677508829698515,12
NFC,2011104943.0,0.6077418012619249,12
NFC,2011104958.0,0.5293552799867662,12
NFC,2011104978.0,0.10940023156372795,12
NFC,2011104985.0,0.4006246857574871,12
NFC,2011104992.0,0.09335722296285964,12
NFC,2011104996.0,0.05917944391677724,12
NFC,2011114004.0,0.0832653611242537,12
NFC,2011114014.0,0.13046120745391124,12
NFC,2011114027.0,0.0818228432811617,12
NFC,2011114086.0,0.10946162811963794,12
NFC,2011114087.0,0.1020806905181192,12
NFC,2011114088.0,0.11655665484481563,12
NFC,2011114089.0,0.09999999999750002,12
NFC,2011114205.0,0.13344175527788973,12
NFC,2011114220.0,0.10632495295043959,12
NFC,2011114232.0,0.05116731596464061,12
NFC,2011114233.0,0.05138845879618659,12
NFC,2011114240.0,0.11957395826996133,12
NFC,2011114241.0,0.09280965341782181,12
NFC,2011114247.0,0.04810589549474358,12
NFC,2011114248.0,0.048087672860136425,12
NFC,2011114264.0,0.14199999999645,12
NFC,2011114265.0,0.1300879999967478,12
NFC,2011114269.0,0.09591343225991537,12
NFC,2011114278.0,0.13866798772981132,12
NFC,2011114279.0,0.13866814205620379,12
NFC,2011114283.0,0.031358436971127314,12
NFC,2011114301.0,0.49020819891713246,12
NFC,2011114306.0,0.42293075842649114,12
NFC,2011114308.0,0.496162041968631,12
NFC,2011114309.0,0.3103201690879815,12
NFC,2011114314.0,0.25116783050485086,12
NFC,2011114315.0,0.3817290666571234,12
NFC,2011114316.0,0.5488294956087578,12
NFC,2011114438.0,0.03679857838947387,12
NFC,2011114439.0,0.02453720649900151,12
NFC,2011114470.0,0.011034123535779499,12
NFC,2011114474.0,0.015132892533492823,12
NFC,2011114480.0,0.02331462752977254,12
NFC,2011114487.0,0.08356780855854594,12
NFC,2011114488.0,0.0429661838163223,12
NFC,2011114601.0,0.11570463853673439,12
NFC,2011114602.0,0.12814997942139064,12
NFC,2011114603.0,0.10493568156950518,12
NFC,2011114604.0,0.0860950172216511,12
NFC,2011114605.0,0.08519724323155063,12
NFC,2011114606.0,0.09455442469337633,12
NFC,2011114607.0,0.08552110318146472,12
NFC,2011114608.0,0.0820204022818988,12
NFC,2011114609.0,0.08424475971445555,12
NFC,2011114610.0,0.08333683527331943,12
NFC,2011114611.0,0.0571437334936143,12
NFC,2011114612.0,0.09779381073083267,12
NFC,2011114613.0,0.09660893532072069,12
NFC,2011114615.0,0.186999999995325,12
NFC,2011114616.0,0.18799974213427043,12
NFC,2011114617.0,0.18726097434724717,12
NFC,2011114618.0,0.17849999999553753,12
NFC,2011114620.0,0.1551244799961219,12
NFC,2011114621.0,0.08373719797313474,12
NFC,2011114622.0,0.08815858040063289,12
NFC,2011114623.0,0.08508933945162224,12
NFC,2011114624.0,0.08553905115020723,12
NFC,2011114625.0,0.0846275185018071,12
NFC,2011114626.0,0.08570532814127847,12
NFC,2011114627.0,0.14603503911957197,12
NFC,2011114628.0,0.1539066239550467,12
NFC,2011114629.0,0.14248718954785422,12
NFC,2011114630.0,0.0851848802774754,12
NFC,2011114633.0,0.06524710031668311,12
NFC,2011114634.0,0.0865217752890312,12
NFC,2011114635.0,0.07212211636663536,12
NFC,2011114636.0,0.08519540531076471,12
NFC,2011114637.0,0.08958306073059741,12
NFC,2011114638.0,0.14246979455426065,12
NFC,2011114639.0,0.08095585006801888,12
NFC,2011114641.0,0.1547512984731724,12
NFC,2011114642.0,0.18601009360941645,12
NFC,2011114643.0,0.07229216155570539,12
NFC,2011114644.0,0.13055704194371812,12
NFC,2011114645.0,0.13044270981762993,12
NFC,2011114646.0,0.08424194084150903,12
NFC,2011114647.0,0.08154389227434673,12
NFC,2011114648.0,0.15498926958389145,12
NFC,2011114649.0,0.08953135256744787,12
NFC,2011114658.0,0.01503340423447449,12
NFC,2011114660.0,0.186999999995325,12
NFC,2011114661.0,0.17735746907166983,12
NFC,2011114662.0,0.09521352725088143,12
NFC,2011114663.0,0.09558770370570825,12
NFC,2011114666.0,0.1358833471689639,12
NFC,2011114667.0,0.13800755062197304,12
NFC,2011114801.0,0.03769169132931196,12
NFC,2011114802.0,0.04973983690014149,12
NFC,2011114803.0,0.041653636069966034,12
NFC,2011114804.0,0.04379388964323225,12
NFC,2011114807.0,0.05005485097967993,12
NFC,2011114808.0,0.04966502815105872,12
NFC,2011114815.0,0.05315365374744615,12
NFC,2011114816.0,0.05173711128099875,12
NFC,2011114817.0,0.05407377844905711,12
NFC,2011114821.0,0.04578651454613325,12
NFC,2011114825.0,0.06039760266405791,12
NFC,2011114901.0,0.1360233237647031,12
NFC,2011114902.0,0.1356644922197834,12
NFC,2011114903.0,0.1281289367670847,12
NFC,2011114904.0,0.13690245527823555,12
NFC,2011114905.0,0.14066814386078683,12
NFC,2011114906.0,0.13508177182057346,12
NFC,2011114907.0,0.1323340777604189,12
NFC,2011114908.0,0.13994808275513984,12
NFC,2011114909.0,0.14125723518120709,12
NFC,2011114910.0,0.13433014498161022,12
NFC,2011114911.0,0.13600127455241617,12
NFC,2011114913.0,0.18725572312846606,12
NFC,2011114914.0,0.1265166820968899,12
NFC,2011114915.0,0.12560518316688335,12
NFC,2011114916.0,0.11849834022361731,12
NFC,2011114917.0,0.13541347600880158,12
NFC,2011114919.0,0.10367341288062093,12
NFC,2011114921.0,0.11136412250979039,12
NFC,2011114922.0,0.10442766835027478,12
NFC,2011114924.0,0.030419178458232932,12
NFC,2011114925.0,0.03172966526487028,12
NFC,2011114926.0,0.03134356659771318,12
NFC,2011114927.0,0.10572634002949222,12
NFC,2011114928.0,0.10674506164517807,12
NFC,2011114938.0,0.14536776636233822,12
NFC,2011114939.0,0.13546346300510737,12
NFC,2011114940.0,0.09200445124801464,12
NFC,2011114943.0,0.12092001766135142,12
NFC,2011114946.0,0.1299095575119343,12
NFC,2011114970.0,0.1375685243737506,12
NFC,2011115014.0,0.0144157333329729,12
NFC,2011115015.0,0.21768925202520384,12
NFC,2011115024.0,0.11733017826949955,12
NFC,2011115025.0,0.1799999999954999,12
NFC,2011115026.0,0.088219198794783,12
NFC,2011115028.0,0.14267059595230294,12
NFC,2011115030.0,0.08668429544831951,12
NFC,2011115032.0,0.139045493357672,12
NFC,2011115036.0,0.048006020656000854,12
NFC,2011115037.0,0.10783715084447842,12
NFC,2011115038.0,0.11679435925207339,12
NFC,2011115039.0,0.1462508599472508,12
NFC,2011115041.0,0.08299692909559991,12
NFC,2011115042.0,0.13331434313374108,12
NFC,2011115043.0,0.09260384555858936,12
NFC,2011115044.0,0.11386666666381991,12
NFC,2011115046.0,0.11262586644670686,12
NFC,2011115048.0,0.048005865225215716,12
NFC,2011115049.0,0.4656269434059552,12
NFC,2011115050.0,0.4924093460474273,12
NFC,2011115051.0,0.41056637632734727,12
NFC,2011115052.0,0.46706955929254823,12
NFC,2011115053.0,0.015399999999615,12
NFC,2011995229.0,0.49531649145042067,12
NFC,2011995231.0,0.10555604341316845,12
NFC,2011995239.0,0.13938461157757945,12
NFC,2011995240.0,0.09945177172122756,12
NFC,2011995241.0,0.09888017586472624,12
NFC,2011995244.0,0.09938898816324258,12
NFC,2011995245.0,0.13183831490738102,12
NFC,2011995246.0,0.09901304948730179,12
NFC,2011995247.0,0.1413999999964649,12
NFC,2011995248.0,0.14079325275845114,12
NFC,2011995249.0,0.14084983227697315,12
NFC,2011995253.0,0.11375913967330899,12
NFC,2011995254.0,0.12346695925718355,12
NFC,2011995255.0,0.13518528932390436,12
NFC,2011995256.0,0.13514533993592162,12
NFC,2011995258.0,0.10145241841532558,12
NFC,2011995263.0,0.12399014239537613,12
NFC,2011995264.0,0.12204954593914781,12
NFC,2011995265.0,0.045388715190189645,12
NFC,2011995267.0,0.04533298821029189,12
NFC,2011995270.0,0.04907925907970801,12
NFC,2011995271.0,0.20494389473839195,12
NFC,2011995272.0,0.1316396860459102,12
NFC,2011995273.0,0.04300991754781341,12
NFC,2011995274.0,0.11196495314075898,12
NFC,2011995277.0,0.626666666651,12
NFC,2011995286.0,0.06275831900193843,12
NFC,2011995294.0,0.106999999997325,12
NFC,2011995295.0,0.12268365196516018,12
NFC,2011995296.0,0.12267666371877806,12
NFC,2011995310.0,0.14163417035268688,12
NFC,2011995311.0,0.14162123841658392,12
NFC,2011995323.0,0.10240048573323013,12
NFC,2011995324.0,0.10431902312701576,12
NFC,2011995325.0,0.014666672128638508,12
NFC,2011995327.0,0.08979447174813682,12
NFC,2011995336.0,0.10401061239880481,12
NFC,2011995337.0,0.1048135983438273,12
NFC,2011995338.0,0.10606535059308488,12
NFC,2011995340.0,0.10413007859926308,12
NFC,2011995349.0,0.10571265182293604,12
NFC,2011995368.0,0.12932854831339685,12
NFC,2011995369.0,0.13164714432143704,12
NFC,2011995370.0,0.08552057032086895,12
NFC,2011995371.0,0.21343235386356563,12
NFC,2011995381.0,0.13423119954554372,12
NFC,2011995382.0,0.14101752668601297,12
NFC,2011995383.0,0.14067974445090534,12
NFC,2011995384.0,0.1404014042314038,12
NFC,2011995390.0,0.19999999999500004,12
NFC,2011995391.0,0.13252114518574695,12
NFC,2011995392.0,0.19999999999500004,12
NFC,2011995393.0,0.1319512453093796,12
NFC,2011995394.0,0.1306980640117442,12
NFC,2011995395.0,0.19999999999500004,12
NFC,2011995396.0,0.12841727893253566,12
NFC,2011995397.0,0.19999999999500004,12
NFC,2011995398.0,0.12729437646316352,12
NFC,2011995399.0,0.19999999999500004,12
NFC,2011995400.0,0.04414664476483624,12
NFC,2011995401.0,0.044187963994681216,12
NFC,2011995410.0,0.4480340863423602,12
NFC,2011995411.0,0.09606826666426489,12
