Item Code,Description,Qty,UOM,Line Type,Ingredient,Description.1,UOM.1,Qty.1,Unit Cost,Scrap Factor%,Require QTY,Sort Order,Primary Item Code,Original Description,Original UOM,FactCode,Packing flag
3001310590,LAMB BURGER,797.93,KGM,Ingredient,1001101007,BRAZILIAN BEEF TRIMMING,KGM,280.0,9.55126225285403,0,280.0,1.0,4001310506,MUTTON BURGER 20PCS (18*20*56GM),CRT,NFC,0
3001310590,LAMB BURGER,797.93,KGM,Ingredient,1001101002,BRAZILIAN BEEF FOREQUARTER,KGM,181.0,14.2041411538684,0,181.0,1.0,4001310506,MUTTON BURGER 20PCS (18*20*56GM),CRT,NFC,0
3001310590,LAMB BURGER,797.93,KGM,Ingredient,1006102008,Soya Protein TVP,KGM,28.0,3.45030087310618,0,28.0,1.0,4001310506,MUTTON BURGER 20PCS (18*20*56GM),CRT,NFC,0
3001310590,LAMB BURGER,797.93,KGM,Ingredient,2011104111,PLAIN WIMPY BAG 90*60 CM,EA,14.0,0.540041222880608,0,14.0,1.0,4001310506,MUTTON BURGER 20PCS (18*20*56GM),CRT,NFC,1
4001310701,JUMBO BEEF BURGER 4PCS (24*4*100GM),1.0,CRT,Ingredient,2011104202,"FORMAX PAPER 4.1/4* 4,1/2",EA,9.87,0.190531858203547,0,9.87,0.0,4001310701,JUMBO BEEF BURGER 4PCS (24*4*100GM),CRT,NFC,1
4001310701,JUMBO BEEF BURGER 4PCS (24*4*100GM),1.0,CRT,Ingredient,2011104326,BROWN CARTON 245*260*425,EA,1.015,1.84688863374934,0,1.015,0.0,4001310701,JUMBO BEEF BURGER 4PCS (24*4*100GM),CRT,NFC,1
4001310701,JUMBO BEEF BURGER 4PCS (24*4*100GM),1.0,CRT,Ingredient,2011104400,GLUE,KGM,0.017,19.0988425350563,0,0.017,0.0,4001310701,JUMBO BEEF BURGER 4PCS (24*4*100GM),CRT,NFC,1
4001310701,JUMBO BEEF BURGER 4PCS (24*4*100GM),1.0,CRT,Ingredient,2011104429,TAPE,EA,0.002,21.2406359669138,0,0.002,0.0,4001310701,JUMBO BEEF BURGER 4PCS (24*4*100GM),CRT,NFC,1
4001310701,JUMBO BEEF BURGER 4PCS (24*4*100GM),1.0,CRT,Ingredient,2011114630,BEEF BURGER JUMBO PACKET N3,EA,25.0,0.322061314018192,0,25.0,0.0,4001310701,JUMBO BEEF BURGER 4PCS (24*4*100GM),CRT,NFC,1
4001310701,JUMBO BEEF BURGER 4PCS (24*4*100GM),1.0,CRT,Ingredient,3001310678,BIG SIZE BURGER,KGM,9.7,8.18397236519978,0,9.7,0.0,4001310701,JUMBO BEEF BURGER 4PCS (24*4*100GM),CRT,NFC,0
3001310678,BIG SIZE BURGER,906.1,KGM,Ingredient,1006102110,SOYA PROTEIN CONCENTRATE,KGM,5.0,6.20111215402651,0,5.0,1.0,4001310701,JUMBO BEEF BURGER 4PCS (24*4*100GM),CRT,NFC,0
3001310678,BIG SIZE BURGER,906.1,KGM,Ingredient,1006102058,NFC RUSK DYR- FSR 30351,KGM,34.0,4.41536146237125,0,34.0,1.0,4001310701,JUMBO BEEF BURGER 4PCS (24*4*100GM),CRT,NFC,0
3001310678,BIG SIZE BURGER,906.1,KGM,Ingredient,1006102015,PHOSPHATE,KGM,1.7,11.4907503295098,0,1.7,1.0,4001310701,JUMBO BEEF BURGER 4PCS (24*4*100GM),CRT,NFC,0
3001310678,BIG SIZE BURGER,906.1,KGM,Ingredient,1006102014,MONOSODIUM,KGM,3.0,6.44464093218299,0,3.0,1.0,4001310701,JUMBO BEEF BURGER 4PCS (24*4*100GM),CRT,NFC,0
3001310678,BIG SIZE BURGER,906.1,KGM,Ingredient,1006102012,CHILI,KGM,0.4,8.99999999808408,0,0.4,1.0,4001310701,JUMBO BEEF BURGER 4PCS (24*4*100GM),CRT,NFC,0
3001310678,BIG SIZE BURGER,906.1,KGM,Ingredient,1006102011,WHITE PEPPER,KGM,0.75,30.0085873282975,0,0.75,1.0,4001310701,JUMBO BEEF BURGER 4PCS (24*4*100GM),CRT,NFC,0
3001310678,BIG SIZE BURGER,906.1,KGM,Ingredient,1006102008,Soya Protein TVP,KGM,44.0,3.45030087310618,0,44.0,1.0,4001310701,JUMBO BEEF BURGER 4PCS (24*4*100GM),CRT,NFC,0
3001310678,BIG SIZE BURGER,906.1,KGM,Ingredient,1006102009,TABLE SALT,KGM,9.0,0.7,0,9.0,1.0,4001310701,JUMBO BEEF BURGER 4PCS (24*4*100GM),CRT,NFC,0
3001310678,BIG SIZE BURGER,906.1,KGM,Ingredient,1006102559,WATER,KGM,135.0,0.0104851074691908,0,135.0,1.0,4001310701,JUMBO BEEF BURGER 4PCS (24*4*100GM),CRT,NFC,0
3001310678,BIG SIZE BURGER,906.1,KGM,Ingredient,1005102133,LIQUID ONION,KGM,2.25,21.0099656784479,0,2.25,1.0,4001310701,JUMBO BEEF BURGER 4PCS (24*4*100GM),CRT,NFC,0
3001310678,BIG SIZE BURGER,906.1,KGM,Ingredient,1001103024,Frozen Whole Onion,KGM,110.0,2.7,0,110.0,1.0,4001310701,JUMBO BEEF BURGER 4PCS (24*4*100GM),CRT,NFC,0
3001310678,BIG SIZE BURGER,906.1,KGM,Ingredient,1001101007,BRAZILIAN BEEF TRIMMING,KGM,310.0,9.55126225285403,0,310.0,1.0,4001310701,JUMBO BEEF BURGER 4PCS (24*4*100GM),CRT,NFC,0
3001310678,BIG SIZE BURGER,906.1,KGM,Ingredient,1001101002,BRAZILIAN BEEF FOREQUARTER,KGM,250.0,14.2041411538684,0,250.0,1.0,4001310701,JUMBO BEEF BURGER 4PCS (24*4*100GM),CRT,NFC,0
3001310678,BIG SIZE BURGER,906.1,KGM,Ingredient,1006102010,BLACK PEPPER POWDER,KGM,1.0,24.9885435024324,0,1.0,1.0,4001310701,JUMBO BEEF BURGER 4PCS (24*4*100GM),CRT,NFC,0
3001310678,BIG SIZE BURGER,906.1,KGM,Ingredient,2011104111,PLAIN WIMPY BAG 90*60 CM,EA,14.0,0.540041222880608,0,14.0,1.0,4001310701,JUMBO BEEF BURGER 4PCS (24*4*100GM),CRT,NFC,1
4001310945,CAT DEEP FRY BEEF BURGER 20PCS (10*20*50GM),1.0,CRT,Ingredient,2011104201,CLIPS 744,EA,10.25,0.0350001633216195,0,10.25,0.0,4001310945,CAT DEEP FRY BEEF BURGER 20PCS (10*20*50GM),CRT,NFC,1
4001310945,CAT DEEP FRY BEEF BURGER 20PCS (10*20*50GM),1.0,CRT,Ingredient,2011104202,"FORMAX PAPER 4.1/4* 4,1/2",EA,20.5,0.190531858203547,0,20.5,0.0,4001310945,CAT DEEP FRY BEEF BURGER 20PCS (10*20*50GM),CRT,NFC,1
4001310945,CAT DEEP FRY BEEF BURGER 20PCS (10*20*50GM),1.0,CRT,Ingredient,2011104429,TAPE,EA,0.002,21.2406359669138,0,0.002,0.0,4001310945,CAT DEEP FRY BEEF BURGER 20PCS (10*20*50GM),CRT,NFC,1
4001310945,CAT DEEP FRY BEEF BURGER 20PCS (10*20*50GM),1.0,CRT,Ingredient,2011104832,PLAIN BAG 22*40,KGM,0.15,7.84615730360805,0,0.15,0.0,4001310945,CAT DEEP FRY BEEF BURGER 20PCS (10*20*50GM),CRT,NFC,1
4001310945,CAT DEEP FRY BEEF BURGER 20PCS (10*20*50GM),1.0,CRT,Ingredient,2011114306,CHICKEN FILLET REGULAR & SPICY,EA,1.015,1.51047034654377,0,1.015,0.0,4001310945,CAT DEEP FRY BEEF BURGER 20PCS (10*20*50GM),CRT,NFC,1
4001310945,CAT DEEP FRY BEEF BURGER 20PCS (10*20*50GM),1.0,CRT,Ingredient,3001310971,CATERING BEEF BURGER DEEP FRY,KGM,10.27,7.24449782326687,0,10.27,0.0,4001310945,CAT DEEP FRY BEEF BURGER 20PCS (10*20*50GM),CRT,NFC,0
3001310971,CATERING BEEF BURGER DEEP FRY,1048.5,KGM,Ingredient,1006102392,BEEF FLAVOR (KNOR),KGM,1.0,34.1997160657526,0,1.0,1.0,4001310945,CAT DEEP FRY BEEF BURGER 20PCS (10*20*50GM),CRT,NFC,0
3001310971,CATERING BEEF BURGER DEEP FRY,1048.5,KGM,Ingredient,1006102110,SOYA PROTEIN CONCENTRATE,KGM,19.3,6.20111215402651,0,19.3,1.0,4001310945,CAT DEEP FRY BEEF BURGER 20PCS (10*20*50GM),CRT,NFC,0
3001310971,CATERING BEEF BURGER DEEP FRY,1048.5,KGM,Ingredient,1006102100,CHILI POWDER,KGM,0.9,21.991813500239,0,0.9,1.0,4001310945,CAT DEEP FRY BEEF BURGER 20PCS (10*20*50GM),CRT,NFC,0
3001310971,CATERING BEEF BURGER DEEP FRY,1048.5,KGM,Ingredient,1006102042,ARABIC STARCH,KGM,51.0,1.99998663489762,0,51.0,1.0,4001310945,CAT DEEP FRY BEEF BURGER 20PCS (10*20*50GM),CRT,NFC,0
3001310971,CATERING BEEF BURGER DEEP FRY,1048.5,KGM,Ingredient,1006102015,PHOSPHATE,KGM,5.1,11.4907503295098,0,5.1,1.0,4001310945,CAT DEEP FRY BEEF BURGER 20PCS (10*20*50GM),CRT,NFC,0
3001310971,CATERING BEEF BURGER DEEP FRY,1048.5,KGM,Ingredient,1006102008,Soya Protein TVP,KGM,94.0,3.45030087310618,0,94.0,1.0,4001310945,CAT DEEP FRY BEEF BURGER 20PCS (10*20*50GM),CRT,NFC,0
3001310971,CATERING BEEF BURGER DEEP FRY,1048.5,KGM,Ingredient,1006102009,TABLE SALT,KGM,13.2,0.7,0,13.2,1.0,4001310945,CAT DEEP FRY BEEF BURGER 20PCS (10*20*50GM),CRT,NFC,0
3001310971,CATERING BEEF BURGER DEEP FRY,1048.5,KGM,Ingredient,1006102559,WATER,KGM,203.0,0.0104851074691908,0,203.0,1.0,4001310945,CAT DEEP FRY BEEF BURGER 20PCS (10*20*50GM),CRT,NFC,0
3001310971,CATERING BEEF BURGER DEEP FRY,1048.5,KGM,Ingredient,1001103024,Frozen Whole Onion,KGM,169.0,2.7,0,169.0,1.0,4001310945,CAT DEEP FRY BEEF BURGER 20PCS (10*20*50GM),CRT,NFC,0
3001310971,CATERING BEEF BURGER DEEP FRY,1048.5,KGM,Ingredient,1001101007,BRAZILIAN BEEF TRIMMING,KGM,139.0,9.55126225285403,0,139.0,1.0,4001310945,CAT DEEP FRY BEEF BURGER 20PCS (10*20*50GM),CRT,NFC,0
3001310971,CATERING BEEF BURGER DEEP FRY,1048.5,KGM,Ingredient,1001101002,BRAZILIAN BEEF FOREQUARTER,KGM,350.0,14.2041411538684,0,350.0,1.0,4001310945,CAT DEEP FRY BEEF BURGER 20PCS (10*20*50GM),CRT,NFC,0
3001310971,CATERING BEEF BURGER DEEP FRY,1048.5,KGM,Ingredient,1006102010,BLACK PEPPER POWDER,KGM,3.0,24.9885435024324,0,3.0,1.0,4001310945,CAT DEEP FRY BEEF BURGER 20PCS (10*20*50GM),CRT,NFC,0
3001310971,CATERING BEEF BURGER DEEP FRY,1048.5,KGM,Ingredient,2011104111,PLAIN WIMPY BAG 90*60 CM,EA,14.0,0.540041222880608,0,14.0,1.0,4001310945,CAT DEEP FRY BEEF BURGER 20PCS (10*20*50GM),CRT,NFC,1
4001310946,CAT BEEF BURGER 7OZ (12*6*200G),1.0,CRT,Ingredient,2011104201,CLIPS 744,EA,12.29,0.0350001633216195,0,12.29,0.0,4001310946,CAT BEEF BURGER 7OZ (12*6*200G),CRT,NFC,1
4001310946,CAT BEEF BURGER 7OZ (12*6*200G),1.0,CRT,Ingredient,2011104341,PLAIN BIG CARTON,EA,1.015,2.02957733472654,0,1.015,0.0,4001310946,CAT BEEF BURGER 7OZ (12*6*200G),CRT,NFC,1
4001310946,CAT BEEF BURGER 7OZ (12*6*200G),1.0,CRT,Ingredient,2011104429,TAPE,EA,0.002,21.2406359669138,0,0.002,0.0,4001310946,CAT BEEF BURGER 7OZ (12*6*200G),CRT,NFC,1
4001310946,CAT BEEF BURGER 7OZ (12*6*200G),1.0,CRT,Ingredient,2011104598,DOMINO IK-901BKS-1 - INK,EA,3e-05,0.0,0,3e-05,0.0,4001310946,CAT BEEF BURGER 7OZ (12*6*200G),CRT,NFC,1
4001310946,CAT BEEF BURGER 7OZ (12*6*200G),1.0,CRT,Ingredient,2011104832,PLAIN BAG 22*40,KGM,0.18,7.84615730360805,0,0.18,0.0,4001310946,CAT BEEF BURGER 7OZ (12*6*200G),CRT,NFC,1
4001310946,CAT BEEF BURGER 7OZ (12*6*200G),1.0,CRT,Ingredient,3001310999,HAMBURGER 4$7 OZ (JAN BURGER),KGM,15.0,11.2556360855404,0,15.0,0.0,4001310946,CAT BEEF BURGER 7OZ (12*6*200G),CRT,NFC,0
3001310999,HAMBURGER 4$7 OZ (JAN BURGER),820.08,KGM,Ingredient,1001101002,BRAZILIAN BEEF FOREQUARTER,KGM,375.0,14.2041411538684,0,375.0,1.0,4001310946,CAT BEEF BURGER 7OZ (12*6*200G),CRT,NFC,0
3001310999,HAMBURGER 4$7 OZ (JAN BURGER),820.08,KGM,Ingredient,1001101007,BRAZILIAN BEEF TRIMMING,KGM,445.0,9.55126225285403,0,445.0,1.0,4001310946,CAT BEEF BURGER 7OZ (12*6*200G),CRT,NFC,0
3001310999,HAMBURGER 4$7 OZ (JAN BURGER),820.08,KGM,Ingredient,1006102136,STABLITON,KGM,0.075,204.743704621557,0,0.075,1.0,4001310946,CAT BEEF BURGER 7OZ (12*6*200G),CRT,NFC,0
3001310999,HAMBURGER 4$7 OZ (JAN BURGER),820.08,KGM,Ingredient,2011104111,PLAIN WIMPY BAG 90*60 CM,EA,5.0,0.540041222880608,0,5.0,1.0,4001310946,CAT BEEF BURGER 7OZ (12*6*200G),CRT,NFC,1
4001310947,CAT BEEF BURGER 4OZ (10*12*114G),1.0,CRT,Ingredient,2011104201,CLIPS 744,EA,12.25,0.0350001633216195,0,12.25,0.0,4001310947,CAT BEEF BURGER 4OZ (10*12*114G),CRT,NFC,1
4001310947,CAT BEEF BURGER 4OZ (10*12*114G),1.0,CRT,Ingredient,2011104215,FORMAX PAPER 5.25*4.5,EA,12.325,0.30679402892833,0,12.325,0.0,4001310947,CAT BEEF BURGER 4OZ (10*12*114G),CRT,NFC,1
4001310947,CAT BEEF BURGER 4OZ (10*12*114G),1.0,CRT,Ingredient,2011104341,PLAIN BIG CARTON,EA,1.015,2.02957733472654,0,1.015,0.0,4001310947,CAT BEEF BURGER 4OZ (10*12*114G),CRT,NFC,1
4001310947,CAT BEEF BURGER 4OZ (10*12*114G),1.0,CRT,Ingredient,2011104429,TAPE,EA,0.002,21.2406359669138,0,0.002,0.0,4001310947,CAT BEEF BURGER 4OZ (10*12*114G),CRT,NFC,1
4001310947,CAT BEEF BURGER 4OZ (10*12*114G),1.0,CRT,Ingredient,2011104598,DOMINO IK-901BKS-1 - INK,EA,3e-05,0.0,0,3e-05,0.0,4001310947,CAT BEEF BURGER 4OZ (10*12*114G),CRT,NFC,1
4001310947,CAT BEEF BURGER 4OZ (10*12*114G),1.0,CRT,Ingredient,2011104832,PLAIN BAG 22*40,KGM,0.152,7.84615730360805,0,0.152,0.0,4001310947,CAT BEEF BURGER 4OZ (10*12*114G),CRT,NFC,1
4001310947,CAT BEEF BURGER 4OZ (10*12*114G),1.0,CRT,Ingredient,3001310999,HAMBURGER 4$7 OZ (JAN BURGER),KGM,14.25,11.2556360855404,0,14.25,0.0,4001310947,CAT BEEF BURGER 4OZ (10*12*114G),CRT,NFC,0
3001310999,HAMBURGER 4$7 OZ (JAN BURGER),820.08,KGM,Ingredient,1001101002,BRAZILIAN BEEF FOREQUARTER,KGM,375.0,14.2041411538684,0,375.0,1.0,4001310947,CAT BEEF BURGER 4OZ (10*12*114G),CRT,NFC,0
3001310999,HAMBURGER 4$7 OZ (JAN BURGER),820.08,KGM,Ingredient,1001101007,BRAZILIAN BEEF TRIMMING,KGM,445.0,9.55126225285403,0,445.0,1.0,4001310947,CAT BEEF BURGER 4OZ (10*12*114G),CRT,NFC,0
3001310999,HAMBURGER 4$7 OZ (JAN BURGER),820.08,KGM,Ingredient,1006102136,STABLITON,KGM,0.075,204.743704621557,0,0.075,1.0,4001310947,CAT BEEF BURGER 4OZ (10*12*114G),CRT,NFC,0
3001310999,HAMBURGER 4$7 OZ (JAN BURGER),820.08,KGM,Ingredient,2011104111,PLAIN WIMPY BAG 90*60 CM,EA,5.0,0.540041222880608,0,5.0,1.0,4001310947,CAT BEEF BURGER 4OZ (10*12*114G),CRT,NFC,1
4001320101,Super Ground Minced Beef 400G (20*1*400Gm),1.0,CRT,Ingredient,2011104255,SHORT WIRE,EA,0.001,295.713536199191,0,0.001,0.0,4001320101,Super Ground Minced Beef 400G (20*1*400Gm),CRT,NFC,1
4001320101,Super Ground Minced Beef 400G (20*1*400Gm),1.0,CRT,Ingredient,2011104257,MOMTAZ MINCED BEEF ROLL,MTR,5.5,0.108514965184834,0,5.5,0.0,4001320101,Super Ground Minced Beef 400G (20*1*400Gm),CRT,NFC,1
4001320101,Super Ground Minced Beef 400G (20*1*400Gm),1.0,CRT,Ingredient,2011104307,MOMTAZ BEEF MINCED CARTON,EA,1.015,0.880679664269297,0,1.015,0.0,4001320101,Super Ground Minced Beef 400G (20*1*400Gm),CRT,NFC,1
4001320101,Super Ground Minced Beef 400G (20*1*400Gm),1.0,CRT,Ingredient,2011104429,TAPE,EA,0.002,21.2406359669138,0,0.002,0.0,4001320101,Super Ground Minced Beef 400G (20*1*400Gm),CRT,NFC,1
4001320101,Super Ground Minced Beef 400G (20*1*400Gm),1.0,CRT,Ingredient,2011104598,DOMINO IK-901BKS-1 - INK,EA,3e-05,0.0,0,3e-05,0.0,4001320101,Super Ground Minced Beef 400G (20*1*400Gm),CRT,NFC,1
4001320101,Super Ground Minced Beef 400G (20*1*400Gm),1.0,CRT,Ingredient,3001320195,PREMIUM MINCED BEEF,KGM,8.093,1.73613557816939,0,8.093,0.0,4001320101,Super Ground Minced Beef 400G (20*1*400Gm),CRT,NFC,0
3001320195,PREMIUM MINCED BEEF,1031.0,KGM,Ingredient,1001101002,BRAZILIAN BEEF FOREQUARTER,KGM,50.0,14.2041411538684,0,50.0,1.0,4001320101,Super Ground Minced Beef 400G (20*1*400Gm),CRT,NFC,0
3001320195,PREMIUM MINCED BEEF,1031.0,KGM,Ingredient,1001101102,BEEF BODY FAT,KGM,50.0,4.35173609807417,0,50.0,1.0,4001320101,Super Ground Minced Beef 400G (20*1*400Gm),CRT,NFC,0
3001320195,PREMIUM MINCED BEEF,1031.0,KGM,Ingredient,1006102008,Soya Protein TVP,KGM,240.0,3.45030087310618,0,240.0,1.0,4001320101,Super Ground Minced Beef 400G (20*1*400Gm),CRT,NFC,0
3001320195,PREMIUM MINCED BEEF,1031.0,KGM,Ingredient,1006102009,TABLE SALT,KGM,5.0,0.7,0,5.0,1.0,4001320101,Super Ground Minced Beef 400G (20*1*400Gm),CRT,NFC,0
3001320195,PREMIUM MINCED BEEF,1031.0,KGM,Ingredient,1006102015,PHOSPHATE,KGM,2.0,11.4907503295098,0,2.0,1.0,4001320101,Super Ground Minced Beef 400G (20*1*400Gm),CRT,NFC,0
3001320195,PREMIUM MINCED BEEF,1031.0,KGM,Ingredient,1006102559,WATER,KGM,684.0,0.0104851074691908,0,684.0,1.0,4001320101,Super Ground Minced Beef 400G (20*1*400Gm),CRT,NFC,0
3001320195,PREMIUM MINCED BEEF,1031.0,KGM,Ingredient,2011104111,PLAIN WIMPY BAG 90*60 CM,EA,2.0,0.540041222880608,0,2.0,1.0,4001320101,Super Ground Minced Beef 400G (20*1*400Gm),CRT,NFC,1
4001320201,Super Ground Minced Mutton 400G (20*1*400Gm),1.0,CRT,Ingredient,2011104255,SHORT WIRE,EA,0.001,295.713536199191,0,0.001,0.0,4001320201,Super Ground Minced Mutton 400G (20*1*400Gm),CRT,NFC,1
4001320201,Super Ground Minced Mutton 400G (20*1*400Gm),1.0,CRT,Ingredient,2011104258,MOMTAZ MINCED MUTTON ROLL,MTR,5.4,0.106949814901416,0,5.4,0.0,4001320201,Super Ground Minced Mutton 400G (20*1*400Gm),CRT,NFC,1
4001320201,Super Ground Minced Mutton 400G (20*1*400Gm),1.0,CRT,Ingredient,2011104306,MOMTAZ MUTTON MINCED CARTON,EA,1.015,0.905260766218133,0,1.015,0.0,4001320201,Super Ground Minced Mutton 400G (20*1*400Gm),CRT,NFC,1
4001320201,Super Ground Minced Mutton 400G (20*1*400Gm),1.0,CRT,Ingredient,2011104429,TAPE,EA,0.002,21.2406359669138,0,0.002,0.0,4001320201,Super Ground Minced Mutton 400G (20*1*400Gm),CRT,NFC,1
4001320201,Super Ground Minced Mutton 400G (20*1*400Gm),1.0,CRT,Ingredient,2011104598,DOMINO IK-901BKS-1 - INK,EA,3e-05,0.0,0,3e-05,0.0,4001320201,Super Ground Minced Mutton 400G (20*1*400Gm),CRT,NFC,1
4001320201,Super Ground Minced Mutton 400G (20*1*400Gm),1.0,CRT,Ingredient,3001302098,PREMIUM MINCED LAMB,KGM,8.1,1.39814633855531,0,8.1,0.0,4001320201,Super Ground Minced Mutton 400G (20*1*400Gm),CRT,NFC,0
3001302098,PREMIUM MINCED LAMB,1013.0,KGM,Ingredient,1001101106,MOUTON TRIMMING 50 CL,KGM,50.0,6.29133203831293,0,50.0,1.0,4001320201,Super Ground Minced Mutton 400G (20*1*400Gm),CRT,NFC,0
3001302098,PREMIUM MINCED LAMB,1013.0,KGM,Ingredient,1006102008,Soya Protein TVP,KGM,247.0,3.45030087310618,0,247.0,1.0,4001320201,Super Ground Minced Mutton 400G (20*1*400Gm),CRT,NFC,0
3001302098,PREMIUM MINCED LAMB,1013.0,KGM,Ingredient,1006102009,TABLE SALT,KGM,5.0,0.7,0,5.0,1.0,4001320201,Super Ground Minced Mutton 400G (20*1*400Gm),CRT,NFC,0
3001302098,PREMIUM MINCED LAMB,1013.0,KGM,Ingredient,1006102015,PHOSPHATE,KGM,3.0,11.4907503295098,0,3.0,1.0,4001320201,Super Ground Minced Mutton 400G (20*1*400Gm),CRT,NFC,0
3001302098,PREMIUM MINCED LAMB,1013.0,KGM,Ingredient,1006102559,WATER,KGM,708.0,0.0104851074691908,0,708.0,1.0,4001320201,Super Ground Minced Mutton 400G (20*1*400Gm),CRT,NFC,0
3001302098,PREMIUM MINCED LAMB,1013.0,KGM,Ingredient,2011104111,PLAIN WIMPY BAG 90*60 CM,EA,2.0,0.540041222880608,0,2.0,1.0,4001320201,Super Ground Minced Mutton 400G (20*1*400Gm),CRT,NFC,1
4001330103,MINCED BEEF 400G (20*1*400GM),1.0,CRT,Ingredient,2011104255,SHORT WIRE,EA,0.001,295.713536199191,0,0.001,0.0,4001330103,MINCED BEEF 400G (20*1*400GM),CRT,NFC,1
4001330103,MINCED BEEF 400G (20*1*400GM),1.0,CRT,Ingredient,2011104345,NEW AMERICANA MINCED BEEF CART,EA,1.015,0.943507559652341,0,1.015,0.0,4001330103,MINCED BEEF 400G (20*1*400GM),CRT,NFC,1
4001330103,MINCED BEEF 400G (20*1*400GM),1.0,CRT,Ingredient,2011104429,TAPE,EA,0.002,21.2406359669138,0,0.002,0.0,4001330103,MINCED BEEF 400G (20*1*400GM),CRT,NFC,1
4001330103,MINCED BEEF 400G (20*1*400GM),1.0,CRT,Ingredient,2011104598,DOMINO IK-901BKS-1 - INK,EA,3e-05,0.0,0,3e-05,0.0,4001330103,MINCED BEEF 400G (20*1*400GM),CRT,NFC,1
4001330103,MINCED BEEF 400G (20*1*400GM),1.0,CRT,Ingredient,2011114924,MINCED BEEF ROLL N3,MTR,5.65,0.109327372420811,0,5.65,0.0,4001330103,MINCED BEEF 400G (20*1*400GM),CRT,NFC,1
4001330103,MINCED BEEF 400G (20*1*400GM),1.0,CRT,Ingredient,3001330398,20X1 AMERICANA BEEF,KGM,8.105,5.94767099099585,0,8.105,0.0,4001330103,MINCED BEEF 400G (20*1*400GM),CRT,NFC,0
3001330398,20X1 AMERICANA BEEF,1138.0,KGM,Ingredient,1001101002,BRAZILIAN BEEF FOREQUARTER,KGM,425.0,14.2041411538684,0,425.0,1.0,4001330103,MINCED BEEF 400G (20*1*400GM),CRT,NFC,0
3001330398,20X1 AMERICANA BEEF,1138.0,KGM,Ingredient,1001101102,BEEF BODY FAT,KGM,25.0,4.35173609807417,0,25.0,1.0,4001330103,MINCED BEEF 400G (20*1*400GM),CRT,NFC,0
3001330398,20X1 AMERICANA BEEF,1138.0,KGM,Ingredient,1006102008,Soya Protein TVP,KGM,150.0,3.45030087310618,0,150.0,1.0,4001330103,MINCED BEEF 400G (20*1*400GM),CRT,NFC,0
3001330398,20X1 AMERICANA BEEF,1138.0,KGM,Ingredient,1006102009,TABLE SALT,KGM,5.0,0.7,0,5.0,1.0,4001330103,MINCED BEEF 400G (20*1*400GM),CRT,NFC,0
3001330398,20X1 AMERICANA BEEF,1138.0,KGM,Ingredient,1006102015,PHOSPHATE,KGM,2.0,11.4907503295098,0,2.0,1.0,4001330103,MINCED BEEF 400G (20*1*400GM),CRT,NFC,0
3001330398,20X1 AMERICANA BEEF,1138.0,KGM,Ingredient,1006102559,WATER,KGM,531.0,0.0104851074691908,0,531.0,1.0,4001330103,MINCED BEEF 400G (20*1*400GM),CRT,NFC,0
3001330398,20X1 AMERICANA BEEF,1138.0,KGM,Ingredient,2011104111,PLAIN WIMPY BAG 90*60 CM,EA,2.0,0.540041222880608,0,2.0,1.0,4001330103,MINCED BEEF 400G (20*1*400GM),CRT,NFC,1
4001330203,MUTTON MINCED (20*1*400G),1.0,CRT,Ingredient,2011104255,SHORT WIRE,EA,0.001,295.713536199191,0,0.001,0.0,4001330203,MUTTON MINCED (20*1*400G),CRT,NFC,1
4001330203,MUTTON MINCED (20*1*400G),1.0,CRT,Ingredient,2011104346,NEW AMERICANA MINCED MUTTON CA,EA,1.015,0.925701236929021,0,1.015,0.0,4001330203,MUTTON MINCED (20*1*400G),CRT,NFC,1
4001330203,MUTTON MINCED (20*1*400G),1.0,CRT,Ingredient,2011104429,TAPE,EA,0.002,21.2406359669138,0,0.002,0.0,4001330203,MUTTON MINCED (20*1*400G),CRT,NFC,1
4001330203,MUTTON MINCED (20*1*400G),1.0,CRT,Ingredient,2011114925,MINCED MUTTON ROLL N3,MTR,5.68,0.109,0,5.68,0.0,4001330203,MUTTON MINCED (20*1*400G),CRT,NFC,1
4001330203,MUTTON MINCED (20*1*400G),1.0,CRT,Ingredient,3001330273,MINCED LAMB AMERICANA,KGM,8.095,5.19483529605782,0,8.095,0.0,4001330203,MUTTON MINCED (20*1*400G),CRT,NFC,0
3001330273,MINCED LAMB AMERICANA,1138.0,KGM,Ingredient,1001101002,BRAZILIAN BEEF FOREQUARTER,KGM,44.0,14.2041411538684,0,44.0,1.0,4001330203,MUTTON MINCED (20*1*400G),CRT,NFC,0
3001330273,MINCED LAMB AMERICANA,1138.0,KGM,Ingredient,1001101007,BRAZILIAN BEEF TRIMMING,KGM,397.0,9.55126225285403,0,397.0,1.0,4001330203,MUTTON MINCED (20*1*400G),CRT,NFC,0
3001330273,MINCED LAMB AMERICANA,1138.0,KGM,Ingredient,1001101103,MUTTON TRIMMING,KGM,130.0,7.58312515390555,0,130.0,1.0,4001330203,MUTTON MINCED (20*1*400G),CRT,NFC,0
3001330273,MINCED LAMB AMERICANA,1138.0,KGM,Ingredient,1006102008,Soya Protein TVP,KGM,115.0,3.45030087310618,0,115.0,1.0,4001330203,MUTTON MINCED (20*1*400G),CRT,NFC,0
3001330273,MINCED LAMB AMERICANA,1138.0,KGM,Ingredient,1006102009,TABLE SALT,KGM,5.0,0.7,0,5.0,1.0,4001330203,MUTTON MINCED (20*1*400G),CRT,NFC,0
