Item Code,Description,Qty,UOM,Line Type,Ingredient,Description.1,UOM.1,Qty.1,Unit Cost,Scrap Factor%,Require QTY,Sort Order,Primary Item Code,Original Description,Original UOM
4001370255,Chicken Nuggets 750G (10*1*750Gm),1,CRT,Ingredient,2013995196,CHICKEN POPCORN CTN 750G KSA,EA,1.0,,,,0.0,4001370255,Chicken Nuggets 750G (10*1*750Gm),CRT
1001101127,CHICKEN TRIMMING,85,KGM,Ingredient,3001104002,TGI CHICKEN BREASTS - UNDER OPERATION,KGM,100.0,,,,1.0,4001370255,Chicken Nuggets 750G (10*1*750Gm),CRT
1001101127,CHICKEN TRIMMING,75,KGM,Ingredient,3001104002,TGI CHICKEN BREASTS - UNDER OPERATION,KGM,100.0,,,,1.0,4001370255,Chicken Nuggets 750G (10*1*750Gm),CRT
1001101127,CHICKEN TRIMMING,65,KGM,Ingredient,3001104002,TGI CHICKEN BREASTS - UNDER OPERATION,KGM,100.0,,,,1.0,4001370255,Chicken Nuggets 750G (10*1*750Gm),CRT
1001101127,CHICKEN TRIMMING,35,KGM,Ingredient,3001104002,TGI CHICKEN BREASTS - UNDER OPERATION,KGM,100.0,,,,1.0,4001370255,Chicken Nuggets 750G (10*1*750Gm),CRT
3001104002,TGI CHICKEN BREASTS - UNDER OPERATION,1,KGM,Ingredient,1001101108,CHICKEN BREAST,KGM,0.934,,,,2.0,4001370255,Chicken Nuggets 750G (10*1*750Gm),CRT
3001104002,TGI CHICKEN BREASTS - UNDER OPERATION,1,KGM,Ingredient,1005102559,WATER,KGM,0.15511,,,,2.0,4001370255,Chicken Nuggets 750G (10*1*750Gm),CRT
3001104002,TGI CHICKEN BREASTS - UNDER OPERATION,1,KGM,Ingredient,1006102009,TABLE SALT,KGM,0.00716,,,,2.0,4001370255,Chicken Nuggets 750G (10*1*750Gm),CRT
3001104002,TGI CHICKEN BREASTS - UNDER OPERATION,1,KGM,Ingredient,1006102014,MONOSODIUM,KGM,0.0,,,,2.0,4001370255,Chicken Nuggets 750G (10*1*750Gm),CRT
3001104002,TGI CHICKEN BREASTS - UNDER OPERATION,1,KGM,Ingredient,1006102154,POLY PHOSPHATE (MIX),KGM,0.00233,,,,2.0,4001370255,Chicken Nuggets 750G (10*1*750Gm),CRT
3001104002,TGI CHICKEN BREASTS - UNDER OPERATION,1,KGM,Ingredient,2013105015,WHITE BAGS 60*70,EA,0.00187,,,,2.0,4001370255,Chicken Nuggets 750G (10*1*750Gm),CRT
3001104002,TGI CHICKEN BREASTS - UNDER OPERATION,1,KGM,Ingredient,2013117051,YELLOW SHEETS FOR TGI,EA,0.0042,,,,2.0,4001370255,Chicken Nuggets 750G (10*1*750Gm),CRT
4001350207,BEEF FRANKS 375G (24*10*37.5GM),1,CRT,Ingredient,1001101002,BRAZILIAN BEEF FOREQUARTER,KGM,1.9048,,,,0.0,4001350207,BEEF FRANKS 375G (24*10*37.5GM),CRT
4001350207,BEEF FRANKS 375G (24*10*37.5GM),1,CRT,Ingredient,1001101007,BRAZILIAN BEEF TRIMMING,KGM,3.75236,,,,0.0,4001350207,BEEF FRANKS 375G (24*10*37.5GM),CRT
4001350207,BEEF FRANKS 375G (24*10*37.5GM),1,CRT,Ingredient,1005102559,WATER,KGM,3.4286,,,,0.0,4001350207,BEEF FRANKS 375G (24*10*37.5GM),CRT
4001350207,BEEF FRANKS 375G (24*10*37.5GM),1,CRT,Ingredient,1006102004,AMERICANA LUNCHEON SEASONING -,KGM,0.3952,,,,0.0,4001350207,BEEF FRANKS 375G (24*10*37.5GM),CRT
4001350207,BEEF FRANKS 375G (24*10*37.5GM),1,CRT,Ingredient,1006102005,LUNCHEON CURE NO COLOR SS-381,KGM,0.2857,,,,0.0,4001350207,BEEF FRANKS 375G (24*10*37.5GM),CRT
4001350207,BEEF FRANKS 375G (24*10*37.5GM),1,CRT,Ingredient,1006102058,NFC RUSK DYR- FSR 30351,KGM,0.4286,,,,0.0,4001350207,BEEF FRANKS 375G (24*10*37.5GM),CRT
4001350207,BEEF FRANKS 375G (24*10*37.5GM),1,CRT,Ingredient,2013103014,WOOD SMOKING CHIPS ALDERWOOD,KGM,0.0253,,,,0.0,4001350207,BEEF FRANKS 375G (24*10*37.5GM),CRT
4001350207,BEEF FRANKS 375G (24*10*37.5GM),1,CRT,Ingredient,2013104237,EASY PEEL CASING 19 MM,EA,2.18908,,,,0.0,4001350207,BEEF FRANKS 375G (24*10*37.5GM),CRT
4001350207,BEEF FRANKS 375G (24*10*37.5GM),1,CRT,Ingredient,2013104501,WOOD SMOKING CHIPS BEECHWOOD,KGM,0.0607,,,,0.0,4001350207,BEEF FRANKS 375G (24*10*37.5GM),CRT
4001350207,BEEF FRANKS 375G (24*10*37.5GM),1,CRT,Ingredient,2013105015,WHITE BAGS 60*70,EA,0.09524,,,,0.0,4001350207,BEEF FRANKS 375G (24*10*37.5GM),CRT
4001350207,BEEF FRANKS 375G (24*10*37.5GM),1,CRT,Ingredient,2013117015,SELOTAPE BIG,EA,0.05,,,,0.0,4001350207,BEEF FRANKS 375G (24*10*37.5GM),CRT
4001350207,BEEF FRANKS 375G (24*10*37.5GM),1,CRT,Ingredient,2013117030,FRANK EXPORT TOP FILM,MTR,1.5511,,,,0.0,4001350207,BEEF FRANKS 375G (24*10*37.5GM),CRT
4001350207,BEEF FRANKS 375G (24*10*37.5GM),1,CRT,Ingredient,2013117043,BOTTOM FILM NAPCO 150 MICRON,MTR,1.6856,,,,0.0,4001350207,BEEF FRANKS 375G (24*10*37.5GM),CRT
4001350207,BEEF FRANKS 375G (24*10*37.5GM),1,CRT,Ingredient,2013117051,YELLOW SHEETS FOR TGI,EA,0.19048,,,,0.0,4001350207,BEEF FRANKS 375G (24*10*37.5GM),CRT
4001350207,BEEF FRANKS 375G (24*10*37.5GM),1,CRT,Ingredient,2013118036,YELLOW LABEL BARCODE FROZEN,EA,1.1429,,,,0.0,4001350207,BEEF FRANKS 375G (24*10*37.5GM),CRT
4001350207,BEEF FRANKS 375G (24*10*37.5GM),1,CRT,Ingredient,2013119001,CARTON MINCED BEEF AM 1 POUND,EA,1.0,,,,0.0,4001350207,BEEF FRANKS 375G (24*10*37.5GM),CRT
4001351112,CHICKEN HOTDOG CRAVE,1,CRT,Ingredient,2013114089,CRAVES PREMIUM CHICKEN HOT DOG 20X450G Packet,EA,9.5,,,,0.0,4001351112,CHICKEN HOTDOG CRAVE,CRT
4001351112,CHICKEN HOTDOG CRAVE,1,CRT,Ingredient,2013118024,WHITE BARCODE FROZEN,EA,1.05,,,,0.0,4001351112,CHICKEN HOTDOG CRAVE,CRT
4001351112,CHICKEN HOTDOG CRAVE,1,CRT,Ingredient,2013310429,SELOTAP 1500 YARD,MTR,1.25,,,,0.0,4001351112,CHICKEN HOTDOG CRAVE,CRT
4001351112,CHICKEN HOTDOG CRAVE,1,CRT,Ingredient,2013995197,CHICKEN NUGGETS CTN270GM KSA,EA,1.0,,,,0.0,4001351112,CHICKEN HOTDOG CRAVE,CRT
4001351112,CHICKEN HOTDOG CRAVE,1,CRT,Ingredient,4001971924,CRAVES PREMIUM CHICKEN HOT DOG 20X450G QAT,KGM,9.0,,,,0.0,4001351112,CHICKEN HOTDOG CRAVE,CRT
4001360101,Arabic Beef Meatball 1 Kg (10*40*25Gm),1,CRT,Ingredient,1001101002,BRAZILIAN BEEF FOREQUARTER,KGM,2.25768,,,,0.0,4001360101,Arabic Beef Meatball 1 Kg (10*40*25Gm),CRT
4001360101,Arabic Beef Meatball 1 Kg (10*40*25Gm),1,CRT,Ingredient,1001101007,BRAZILIAN BEEF TRIMMING,KGM,4.51535,,,,0.0,4001360101,Arabic Beef Meatball 1 Kg (10*40*25Gm),CRT
4001360101,Arabic Beef Meatball 1 Kg (10*40*25Gm),1,CRT,Ingredient,1002102073,PARSLEY,KGM,0.09031,,,,0.0,4001360101,Arabic Beef Meatball 1 Kg (10*40*25Gm),CRT
4001360101,Arabic Beef Meatball 1 Kg (10*40*25Gm),1,CRT,Ingredient,1002102074,GREEN CORIANDER (KG),KGM,0.04515,,,,0.0,4001360101,Arabic Beef Meatball 1 Kg (10*40*25Gm),CRT
4001360101,Arabic Beef Meatball 1 Kg (10*40*25Gm),1,CRT,Ingredient,1005102559,WATER,KGM,2.11469,,,,0.0,4001360101,Arabic Beef Meatball 1 Kg (10*40*25Gm),CRT
4001360101,Arabic Beef Meatball 1 Kg (10*40*25Gm),1,CRT,Ingredient,1006102008,Soya Protein TVP,KGM,0.72246,,,,0.0,4001360101,Arabic Beef Meatball 1 Kg (10*40*25Gm),CRT
